,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP025B_scene1_cell62,27.0,1866.4074074074076,34248.851851851854,0.8423780097095048,NP025B_scene1
NP025B_scene1_cell63,286.0,1878.3986013986014,35325.53846153846,0.952512124981797,NP025B_scene1
NP025B_scene1_cell64,261.0,1886.287356321839,36384.318007662834,0.6861046275443479,NP025B_scene1
NP025B_scene1_cell65,132.0,1887.492424242424,34291.106060606064,0.6208297238180281,NP025B_scene1
NP025B_scene1_cell66,70.0,1942.4,36073.12857142857,0.8359068237997602,NP025B_scene1
NP025B_scene1_cell67,180.0,1966.7,36385.894444444435,0.8657666055884298,NP025B_scene1
NP025B_scene1_cell68,744.0,1972.600806451613,36479.81720430108,0.8115692884303187,NP025B_scene1
NP025B_scene1_cell69,115.0,1991.5652173913047,34821.53913043478,0.7882553066459234,NP025B_scene1
NP025B_scene1_cell70,118.0,1995.2966101694915,36278.72881355932,0.7581160717859106,NP025B_scene1
NP025B_scene1_cell71,38.0,1997.1052631578948,35916.86842105263,0.5796779604838896,NP025B_scene1
NP025B_scene1_cell72,110.0,1997.3818181818185,35966.254545454554,0.6555641413853492,NP025B_scene1
NP025B_scene1_cell73,290.0,2003.1896551724137,36434.1,0.3963790398508464,NP025B_scene1
NP025B_scene1_cell74,341.0,2002.6627565982403,36483.5513196481,0.5898097396093457,NP025B_scene1
NP025B_scene1_cell75,444.0,2005.4234234234234,36461.788288288284,0.6155642413516053,NP025B_scene1
NP025B_scene1_cell76,524.0,2012.7175572519086,36265.162213740456,0.5161017830515345,NP025B_scene1
NP025B_scene1_cell77,516.0,2012.7596899224807,35976.062015503885,0.7277941200715121,NP025B_scene1
NP025B_scene1_cell78,141.0,2016.2978723404253,36087.37588652482,0.3513324607939506,NP025B_scene1
NP025B_scene1_cell79,251.0,2017.5816733067732,35740.254980079684,0.9008500246696091,NP025B_scene1
NP025B_scene1_cell80,297.0,2019.73063973064,36360.622895622895,0.7632894677124908,NP025B_scene1
NP025B_scene1_cell81,245.0,2019.9387755102039,34876.546938775515,0.7646270728656375,NP025B_scene1
NP025B_scene1_cell82,137.0,2018.5693430656934,36515.700729927004,0.9839514844405288,NP025B_scene1
NP025B_scene1_cell83,149.0,2022.3557046979865,36075.94630872483,0.4613555216124,NP025B_scene1
NP025B_scene1_cell84,49.0,2028.5102040816328,33575.04081632653,0.315172216264728,NP025B_scene1
NP025B_scene1_cell85,602.0,2032.8870431893688,36398.7342192691,0.7196019948806079,NP025B_scene1
NP025B_scene1_cell86,144.0,2035.145833333333,36056.54166666666,0.5428976102491218,NP025B_scene1
NP025B_scene1_cell87,212.0,2035.0,36463.31132075472,0.3134518425486256,NP025B_scene1
NP025B_scene1_cell88,175.0,2035.7428571428568,33611.71428571428,0.983394659505726,NP025B_scene1
NP025B_scene1_cell89,153.0,2039.6143790849676,36481.34640522877,0.9498966183738579,NP025B_scene1
NP025B_scene1_cell90,424.0,2040.5613207547171,36494.334905660384,0.8721047816936884,NP025B_scene1
NP025B_scene1_cell91,166.0,2035.8253012048194,36248.656626506025,0.6637889881590919,NP025B_scene1
NP025B_scene1_cell92,165.0,2042.4060606060607,36341.64848484848,0.8953173666858822,NP025B_scene1
NP025B_scene1_cell93,665.0,2047.5037593984962,36280.054135338345,0.7414484154748316,NP025B_scene1
NP025B_scene1_cell94,197.0,2048.5989847715737,33608.11675126904,0.9216452920670432,NP025B_scene1
NP025B_scene1_cell95,250.0,2047.7679999999998,36380.436,0.810024224382744,NP025B_scene1
NP025B_scene1_cell96,190.0,2052.863157894737,36537.794736842116,0.8701133071202468,NP025B_scene1
NP025B_scene1_cell97,619.0,2050.2164781906304,36516.32633279483,0.7400000446383557,NP025B_scene1
NP025B_scene1_cell98,290.0,2050.958620689655,33935.486206896545,0.9666930589370916,NP025B_scene1
NP025B_scene1_cell99,126.0,2051.214285714286,34895.261904761916,0.8978885419966319,NP025B_scene1
NP025B_scene1_cell100,112.0,2052.4375,35800.88392857143,0.6614814490070824,NP025B_scene1
NP025B_scene1_cell101,237.0,2053.1856540084386,35821.75105485232,0.8442574330264054,NP025B_scene1
NP025B_scene1_cell102,259.0,2057.837837837838,33554.03474903475,0.8960614359772897,NP025B_scene1
NP025B_scene1_cell103,108.0,2060.8888888888887,33705.23148148148,0.9271336423731252,NP025B_scene1
NP025B_scene1_cell104,172.0,2059.8488372093025,33686.24418604651,0.9024864565625332,NP025B_scene1
NP025B_scene1_cell105,554.0,2064.231046931408,35533.54512635379,0.8822064026026659,NP025B_scene1
NP025B_scene1_cell106,435.0,2061.3172413793104,36363.993103448265,0.8656072474491883,NP025B_scene1
NP025B_scene1_cell107,154.0,2063.948051948052,33502.76623376623,0.8329733602278293,NP025B_scene1
NP025B_scene1_cell108,139.0,2065.4748201438847,36250.97122302158,0.7834944499677937,NP025B_scene1
NP025B_scene1_cell109,156.0,2066.551282051282,36436.820512820515,0.7998377767283124,NP025B_scene1
NP025B_scene1_cell110,621.0,2069.946859903381,36300.69404186795,0.9735568523633036,NP025B_scene1
NP025B_scene1_cell111,1077.0,2071.885793871866,36320.43361188487,0.8667039545552172,NP025B_scene1
NP025B_scene1_cell112,83.0,2075.397590361446,33750.22891566265,0.8291939356872401,NP025B_scene1
NP025B_scene1_cell113,384.0,2074.5546875,36518.6015625,0.7855362238326362,NP025B_scene1
NP025B_scene1_cell114,460.0,2074.6826086956517,36459.123913043484,0.7949575652651882,NP025B_scene1
NP025B_scene1_cell115,428.0,2081.035046728972,33510.07943925234,0.9867433928446048,NP025B_scene1
NP025B_scene1_cell116,340.0,2080.747058823529,36420.77941176471,0.6838091409851373,NP025B_scene1
NP025B_scene1_cell117,147.0,2084.2108843537417,35844.37414965987,0.8485464428302242,NP025B_scene1
NP025B_scene1_cell118,93.0,2084.3978494623652,35039.548387096766,0.903203998321258,NP025B_scene1
NP025B_scene1_cell119,87.0,2090.9310344827586,33651.85057471264,0.987571724076104,NP025B_scene1
NP025B_scene1_cell120,684.0,2088.6929824561403,36390.536549707605,0.8585043041960838,NP025B_scene1
NP025B_scene1_cell121,833.0,2090.250900360144,36484.931572629044,0.7409612869651349,NP025B_scene1
NP025B_scene1_cell122,253.0,2091.7351778656125,34673.454545454544,0.7835608146019069,NP025B_scene1
NP025B_scene1_cell123,93.0,2093.559139784946,35057.87096774193,0.8090128644535641,NP025B_scene1
NP025B_scene1_cell124,111.0,2099.864864864865,36610.351351351346,0.7918823471684856,NP025B_scene1
NP025B_scene1_cell125,69.0,2100.1304347826085,33612.34782608696,0.9503656606240682,NP025B_scene1
NP025B_scene1_cell126,974.0,2101.983572895277,36442.133470225875,0.4761728233778758,NP025B_scene1
NP025B_scene1_cell127,1008.0,2098.006944444445,36535.57242063492,0.8951212278394641,NP025B_scene1
NP025B_scene1_cell128,124.0,2102.9193548387093,35808.508064516136,0.5276226027699519,NP025B_scene1
NP025B_scene1_cell129,303.0,2106.4488448844886,33650.47194719472,0.9463931226285784,NP025B_scene1
NP025B_scene1_cell130,630.0,2107.057142857143,33508.56825396825,0.7546808398854399,NP025B_scene1
NP025B_scene1_cell131,720.0,2107.976388888889,33465.96944444445,0.8930786326460491,NP025B_scene1
NP025B_scene1_cell132,323.0,2108.5789473684213,33777.7213622291,0.5558112537610205,NP025B_scene1
NP025B_scene1_cell133,961.0,2109.015608740895,36348.71696149844,0.7094782211967247,NP025B_scene1
NP025B_scene1_cell134,1063.0,2109.9548447789275,33426.46472248353,0.7634506062972508,NP025B_scene1
NP025B_scene1_cell135,40.0,2117.7,36475.875,0.7873676501877297,NP025B_scene1
NP025B_scene1_cell136,124.0,2115.516129032258,33585.68548387097,0.8190212378580254,NP025B_scene1
NP025B_scene1_cell137,358.0,2117.1061452513973,36261.20670391061,0.9252042197398752,NP025B_scene1
NP025B_scene1_cell138,184.0,2118.3260869565215,35790.07608695652,0.4861447742688077,NP025B_scene1
NP025B_scene1_cell139,391.0,2120.112531969309,36378.22506393862,0.7529580373388662,NP025B_scene1
NP025B_scene1_cell140,326.0,2123.09509202454,33637.80061349693,0.7146710645309304,NP025B_scene1
NP025B_scene1_cell141,154.0,2122.8896103896104,34761.09090909091,0.6732124533078536,NP025B_scene1
NP025B_scene1_cell142,324.0,2124.33950617284,36312.46913580247,0.7615889111416165,NP025B_scene1
NP025B_scene1_cell143,398.0,2126.130653266332,33372.806532663315,0.8815871729869024,NP025B_scene1
NP025B_scene1_cell144,642.0,2127.272585669782,33474.44859813084,0.8418473313265512,NP025B_scene1
NP025B_scene1_cell145,414.0,2128.6425120772947,36500.61111111112,0.8774446899683283,NP025B_scene1
NP025B_scene1_cell146,347.0,2132.7377521613835,33587.59077809798,0.8707752315271919,NP025B_scene1
NP025B_scene1_cell147,630.0,2135.647619047619,36405.59047619048,0.8093092316403246,NP025B_scene1
NP025B_scene1_cell148,319.0,2136.786833855799,33418.194357366774,0.8945485450912011,NP025B_scene1
NP025B_scene1_cell149,274.0,2137.697080291971,33887.959854014596,0.6632834066241122,NP025B_scene1
NP025B_scene1_cell150,155.0,2137.3612903225808,36562.67741935484,0.7116481892440469,NP025B_scene1
NP025B_scene1_cell151,444.0,2137.9099099099103,33525.004504504504,0.8771611149898066,NP025B_scene1
NP025B_scene1_cell152,114.0,2137.1754385964914,33908.64912280701,0.8767179357766263,NP025B_scene1
NP025B_scene1_cell153,36.0,2144.0,36291.36111111112,0.5657883769177281,NP025B_scene1
NP025B_scene1_cell154,451.0,2144.0266075388026,36336.45232815965,0.8399382823233453,NP025B_scene1
NP025B_scene1_cell155,130.0,2146.423076923077,33361.669230769236,0.8550839327536831,NP025B_scene1
NP025B_scene1_cell156,268.0,2145.473880597015,33658.28358208955,0.9572504242996498,NP025B_scene1
NP025B_scene1_cell157,271.0,2148.1845018450185,34507.30627306273,0.6028932600385392,NP025B_scene1
NP025B_scene1_cell158,29.0,2148.5517241379307,33317.379310344826,0.807041373726376,NP025B_scene1
NP025B_scene1_cell159,405.0,2149.0246913580245,36603.0049382716,0.6622511489766231,NP025B_scene1
NP025B_scene1_cell160,635.0,2150.176377952756,33584.49133858268,0.7016265591205704,NP025B_scene1
NP025B_scene1_cell161,373.0,2150.71581769437,33689.82037533512,0.3660853376827808,NP025B_scene1
NP025B_scene1_cell162,233.0,2154.2103004291844,33449.055793991414,0.912013543799127,NP025B_scene1
NP025B_scene1_cell163,230.0,2153.791304347826,34196.69565217391,0.6777124566895607,NP025B_scene1
NP025B_scene1_cell164,474.0,2157.995780590717,33639.56962025316,0.6419473487420059,NP025B_scene1
NP025B_scene1_cell165,194.0,2157.958762886598,35811.567010309285,0.7368546188193552,NP025B_scene1
NP025B_scene1_cell166,422.0,2158.509478672986,33326.002369668255,0.8549080581136775,NP025B_scene1
NP025B_scene1_cell167,141.0,2157.482269503546,36457.53191489362,0.7233249135280425,NP025B_scene1
NP025B_scene1_cell168,61.0,2160.065573770492,33280.24590163935,0.9033828736439622,NP025B_scene1
NP025B_scene1_cell169,158.0,2164.506329113924,33787.101265822785,0.6889242177511405,NP025B_scene1
NP025B_scene1_cell170,263.0,2168.186311787072,33356.9391634981,0.8520083746844571,NP025B_scene1
NP025B_scene1_cell171,189.0,2168.296296296296,34208.804232804236,0.8280530912372676,NP025B_scene1
NP025B_scene1_cell172,818.0,2173.9828850855747,36502.92909535451,0.6663968263815756,NP025B_scene1
NP025B_scene1_cell173,386.0,2174.6761658031087,33528.9792746114,0.4839076620126904,NP025B_scene1
NP025B_scene1_cell174,508.0,2178.950787401575,33281.29133858268,0.8684134892593449,NP025B_scene1
NP025B_scene1_cell175,422.0,2179.123222748816,33442.61848341232,0.6512636654011861,NP025B_scene1
NP025B_scene1_cell176,158.0,2181.037974683544,35784.27215189873,0.6849626609143675,NP025B_scene1
NP025B_scene1_cell177,321.0,2185.834890965732,36601.93769470405,0.9066456961130585,NP025B_scene1
NP025B_scene1_cell178,364.0,2182.7802197802202,33328.854395604394,0.6738618056487256,NP025B_scene1
NP025B_scene1_cell179,153.0,2183.581699346405,34205.032679738564,0.6001746405030233,NP025B_scene1
NP025B_scene1_cell180,289.0,2184.2283737024227,35615.55017301038,0.9445886231232172,NP025B_scene1
NP025B_scene1_cell181,207.0,2186.135265700483,33681.07246376811,0.7344235067879897,NP025B_scene1
NP025B_scene1_cell182,156.0,2187.339743589744,33364.993589743586,0.9511153492150832,NP025B_scene1
NP025B_scene1_cell183,577.0,2187.7920277296357,36546.9740034662,0.7669063996631472,NP025B_scene1
NP025B_scene1_cell184,80.0,2190.0625,33555.8,0.7511194505027385,NP025B_scene1
NP025B_scene1_cell185,266.0,2192.0451127819547,33472.07894736842,0.8082911601374692,NP025B_scene1
NP025B_scene1_cell186,153.0,2193.2875816993464,35309.35294117647,0.8713931015810207,NP025B_scene1
NP025B_scene1_cell187,615.0,2192.9056910569107,36325.65365853658,0.6510875136800897,NP025B_scene1
NP025B_scene1_cell188,285.0,2195.915789473684,35116.94385964912,0.7414445643358548,NP025B_scene1
NP025B_scene1_cell189,362.0,2195.6767955801106,36658.82872928177,0.6775274090880893,NP025B_scene1
NP025B_scene1_cell190,108.0,2196.351851851852,33493.40740740741,0.7062217125484977,NP025B_scene1
NP025B_scene1_cell191,290.0,2196.6034482758623,34615.044827586215,0.7074804337126033,NP025B_scene1
NP025B_scene1_cell192,529.0,2197.6805293005677,33221.12854442344,0.8860916185114304,NP025B_scene1
NP025B_scene1_cell193,323.0,2198.7151702786373,36562.284829721364,0.7233790349443321,NP025B_scene1
NP025B_scene1_cell194,263.0,2197.8859315589348,33403.0608365019,0.4532701904185575,NP025B_scene1
NP025B_scene1_cell195,42.0,2205.428571428572,35618.190476190466,0.9383520086303284,NP025B_scene1
NP025B_scene1_cell196,149.0,2207.597315436241,33471.208053691276,0.7699276134536639,NP025B_scene1
NP025B_scene1_cell197,357.0,2207.2380952380954,33287.747899159665,0.6444052394059233,NP025B_scene1
NP025B_scene1_cell198,270.0,2207.4851851851854,36522.607407407406,0.8663627898184959,NP025B_scene1
NP025B_scene1_cell199,373.0,2206.959785522788,34394.59517426274,0.8590108213607716,NP025B_scene1
NP025B_scene1_cell200,318.0,2205.556603773585,36755.92452830189,0.7934149634358684,NP025B_scene1
NP025B_scene1_cell201,534.0,2209.3913857677903,33381.84456928839,0.6997153139340392,NP025B_scene1
NP025B_scene1_cell202,29.0,2208.2068965517237,36230.72413793104,0.7968600419422364,NP025B_scene1
NP025B_scene1_cell203,668.0,2213.232035928144,33447.27994011976,0.9027062714678664,NP025B_scene1
NP025B_scene1_cell204,533.0,2212.1444652908067,36475.12195121951,0.6741054594500331,NP025B_scene1
NP025B_scene1_cell205,236.0,2213.5677966101694,33319.34322033898,0.555796461035714,NP025B_scene1
NP025B_scene1_cell206,506.0,2213.98418972332,33348.859683794464,0.7460695454919232,NP025B_scene1
NP025B_scene1_cell207,603.0,2214.5107794361525,33250.2736318408,0.5527410835264536,NP025B_scene1
NP025B_scene1_cell208,90.0,2220.3777777777773,36552.73333333333,0.6540987025415286,NP025B_scene1
NP025B_scene1_cell209,692.0,2222.7962427745665,36431.16184971098,0.8648111958074609,NP025B_scene1
NP025B_scene1_cell210,118.0,2223.7711864406783,33717.33898305085,0.5289059187998204,NP025B_scene1
NP025B_scene1_cell211,200.0,2225.3,33229.26,0.8869041875656004,NP025B_scene1
NP025B_scene1_cell212,332.0,2224.614457831325,36329.57831325301,0.9243164284662684,NP025B_scene1
NP025B_scene1_cell213,373.0,2228.201072386059,35285.09115281502,0.562000361612928,NP025B_scene1
NP025B_scene1_cell214,263.0,2226.3574144486693,36569.136882129285,0.6111971307800907,NP025B_scene1
NP025B_scene1_cell215,258.0,2229.337209302325,33401.67441860465,0.8887418933982038,NP025B_scene1
NP025B_scene1_cell216,145.0,2230.2965517241378,36252.72413793104,0.96561148817571,NP025B_scene1
NP025B_scene1_cell217,193.0,2233.124352331606,35352.8549222798,0.8013974574521305,NP025B_scene1
NP025B_scene1_cell218,342.0,2233.2631578947367,36496.48830409357,0.8102388317709717,NP025B_scene1
NP025B_scene1_cell219,155.0,2237.064516129032,36555.30967741936,0.7775618260438905,NP025B_scene1
NP025B_scene1_cell220,231.0,2233.965367965368,36094.68398268399,0.7479822857102967,NP025B_scene1
NP025B_scene1_cell221,166.0,2234.885542168675,33295.909638554214,0.8652208163188438,NP025B_scene1
NP025B_scene1_cell222,46.0,2235.282608695652,33358.54347826087,0.6850636220201061,NP025B_scene1
NP025B_scene1_cell223,529.0,2241.848771266541,33704.13799621928,0.8676522740033168,NP025B_scene1
NP025B_scene1_cell224,181.0,2242.4696132596687,35726.02209944752,0.915011646072315,NP025B_scene1
NP025B_scene1_cell225,269.0,2243.126394052045,36418.43494423792,0.8369883652100515,NP025B_scene1
NP025B_scene1_cell226,62.0,2243.822580645161,36675.03225806452,0.480078773815213,NP025B_scene1
NP025B_scene1_cell227,148.0,2244.9864864864867,35266.43918918919,0.4807206995467155,NP025B_scene1
NP025B_scene1_cell228,441.0,2245.1564625850338,36757.73922902493,0.8032355054180195,NP025B_scene1
NP025B_scene1_cell229,327.0,2247.08256880734,33688.07033639144,0.5258813173934475,NP025B_scene1
NP025B_scene1_cell230,97.0,2248.5257731958764,34777.81443298969,0.7206156815226165,NP025B_scene1
NP025B_scene1_cell231,125.0,2251.416,34537.44,0.8107570102209799,NP025B_scene1
NP025B_scene1_cell232,122.0,2251.893442622951,36089.7868852459,0.6716759199614579,NP025B_scene1
NP025B_scene1_cell233,122.0,2257.549180327869,35335.36885245902,0.6196631635043378,NP025B_scene1
NP025B_scene1_cell234,418.0,2253.5693779904304,36467.74880382775,0.8865764224397533,NP025B_scene1
NP025B_scene1_cell235,607.0,2254.103789126853,36369.204283360785,0.5074060241680428,NP025B_scene1
NP025B_scene1_cell236,111.0,2257.333333333333,33142.882882882885,0.5209808094761968,NP025B_scene1
NP025B_scene1_cell237,276.0,2256.9239130434785,33259.73188405797,0.7493561262502987,NP025B_scene1
NP025B_scene1_cell238,129.0,2257.24031007752,35359.91472868217,0.8982354034509472,NP025B_scene1
NP025B_scene1_cell239,53.0,2261.0754716981132,35422.8679245283,0.8349632470960889,NP025B_scene1
NP025B_scene1_cell240,255.0,2260.905882352941,33748.69019607843,0.6930127240724411,NP025B_scene1
NP025B_scene1_cell241,900.0,2259.3088888888888,36395.077777777784,0.4717574359941546,NP025B_scene1
NP025B_scene1_cell242,439.0,2261.5102505694767,36275.61503416856,0.5833255046734975,NP025B_scene1
NP025B_scene1_cell243,187.0,2268.203208556149,36764.90909090909,0.8645894794215893,NP025B_scene1
NP025B_scene1_cell244,347.0,2266.386167146974,35457.33429394813,0.8931067644714701,NP025B_scene1
NP025B_scene1_cell245,77.0,2269.090909090909,33183.31168831169,0.6790987112200224,NP025B_scene1
NP025B_scene1_cell246,61.0,2268.918032786885,35655.67213114754,0.8414245998622891,NP025B_scene1
NP025B_scene1_cell247,605.0,2268.82479338843,36569.41157024793,0.6378705982864006,NP025B_scene1
NP025B_scene1_cell248,332.0,2269.8433734939763,36122.34939759036,0.7427497487292891,NP025B_scene1
NP025B_scene1_cell249,399.0,2270.5413533834585,36457.29824561404,0.8372791144046824,NP025B_scene1
NP025B_scene1_cell250,494.0,2270.8704453441296,36789.87449392713,0.8869048242938867,NP025B_scene1
NP025B_scene1_cell251,451.0,2271.055432372505,36141.92017738359,0.41062915407747097,NP025B_scene1
NP025B_scene1_cell252,307.0,2272.6026058631924,34431.1335504886,0.5004427498025771,NP025B_scene1
NP025B_scene1_cell253,97.0,2273.6907216494847,33206.64948453608,0.6374783757902055,NP025B_scene1
NP025B_scene1_cell254,294.0,2274.8639455782313,36085.721088435384,0.8265071463810447,NP025B_scene1
NP025B_scene1_cell255,1088.0,2277.8419117647063,36501.42830882353,0.8040182956236428,NP025B_scene1
NP025B_scene1_cell256,137.0,2279.1605839416056,33138.437956204376,0.5377171819950876,NP025B_scene1
NP025B_scene1_cell257,190.0,2278.642105263158,33161.28947368421,0.752365665333415,NP025B_scene1
NP025B_scene1_cell258,435.0,2280.3287356321844,35365.377011494245,0.592324277223703,NP025B_scene1
NP025B_scene1_cell259,461.0,2285.425162689805,36373.95227765727,0.8401267261262647,NP025B_scene1
NP025B_scene1_cell260,372.0,2287.494623655914,36315.663978494624,0.6191218542091339,NP025B_scene1
NP025B_scene1_cell261,112.0,2291.8125,36773.28571428572,0.843067480937539,NP025B_scene1
NP025B_scene1_cell262,130.0,2294.376923076923,33179.24615384615,0.4544938820185823,NP025B_scene1
NP025B_scene1_cell263,579.0,2292.480138169257,36167.58376511226,0.7309856465143102,NP025B_scene1
NP025B_scene1_cell264,495.0,2297.3777777777773,36435.17373737373,0.9002627652195871,NP025B_scene1
NP025B_scene1_cell265,128.0,2297.046875,36415.0546875,0.9091570504857734,NP025B_scene1
NP025B_scene1_cell266,177.0,2301.4124293785308,33951.858757062146,0.8043138833159091,NP025B_scene1
NP025B_scene1_cell267,216.0,2302.5231481481487,33657.5787037037,0.8435201376593942,NP025B_scene1
NP025B_scene1_cell268,649.0,2305.151001540832,36183.978428351315,0.6777463970561031,NP025B_scene1
NP025B_scene1_cell269,140.0,2304.135714285714,34437.385714285716,0.5072612406169037,NP025B_scene1
NP025B_scene1_cell270,81.0,2303.962962962963,34454.148148148146,0.5149104928966594,NP025B_scene1
