,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP013_scene001_cell1,37,9.054054054054054,868.6756756756756,0.9507141272804498,NP013_scene001,1
NP013_scene001_cell2,821,16.24969549330085,931.3593179049941,0.8694158598756553,NP013_scene001,2
NP013_scene001_cell3,533,15.25140712945591,1209.4727954971854,0.8901335356412241,NP013_scene001,3
NP013_scene001_cell4,657,18.863013698630137,899.0715372907154,0.9123320645578084,NP013_scene001,4
NP013_scene001_cell5,610,34.49508196721312,877.0229508196721,0.7212649851117768,NP013_scene001,5
NP013_scene001_cell6,469,44.02558635394456,770.1428571428571,0.8862579898079183,NP013_scene001,6
NP013_scene001_cell7,809,46.533992583436344,903.6081582200247,0.8689324472000345,NP013_scene001,7
NP013_scene001_cell8,2417,45.85312370707489,1223.3599503516755,0.4647139252814103,NP013_scene001,8
NP013_scene001_cell9,450,50.764444444444436,1278.6666666666667,0.6957780983464487,NP013_scene001,9
NP013_scene001_cell10,273,59.38095238095239,786.2600732600732,0.5981901964530539,NP013_scene001,10
NP013_scene001_cell11,453,61.94701986754967,842.1412803532007,0.599214662054452,NP013_scene001,11
NP013_scene001_cell12,386,62.94818652849741,1367.6113989637304,0.6915035270205226,NP013_scene001,12
NP013_scene001_cell13,429,65.92307692307692,750.9277389277388,0.5297946217720376,NP013_scene001,13
NP013_scene001_cell14,211,71.17061611374406,810.5687203791472,0.6962555240558276,NP013_scene001,14
NP013_scene001_cell15,402,71.98507462686567,1400.9626865671646,0.3839254123239121,NP013_scene001,15
NP013_scene001_cell16,198,76.12626262626263,695.4191919191919,0.8485245093286214,NP013_scene001,16
NP013_scene001_cell17,572,76.1993006993007,767.2902097902098,0.8942374928389898,NP013_scene001,17
NP013_scene001_cell18,492,77.76626016260163,903.9512195121953,0.6310310367023315,NP013_scene001,18
NP013_scene001_cell19,104,83.06730769230771,1458.0673076923074,0.3644287074149731,NP013_scene001,19
NP013_scene001_cell21,671,96.05961251862892,885.1415797317437,0.6699221712549436,NP013_scene001,21
NP013_scene001_cell22,872,92.03555045871559,1260.6376146788991,0.888470832029052,NP013_scene001,22
NP013_scene001_cell23,608,97.36842105263158,747.2203947368422,0.5680889360762428,NP013_scene001,23
NP013_scene001_cell25,248,103.98387096774192,1333.0443548387098,0.7444339372114127,NP013_scene001,25
NP013_scene001_cell26,1274,104.90973312401884,1233.7849293563581,0.5173615772527648,NP013_scene001,26
NP013_scene001_cell27,302,105.83112582781456,716.635761589404,0.5825669378713036,NP013_scene001,27
NP013_scene001_cell29,550,107.16,912.4327272727272,0.8606605379154642,NP013_scene001,29
NP013_scene001_cell30,147,112.59183673469387,1198.938775510204,0.3956596701893124,NP013_scene001,30
NP013_scene001_cell31,325,114.12615384615385,730.0646153846153,0.7568293530529371,NP013_scene001,31
NP013_scene001_cell34,129,115.51937984496124,1419.3410852713178,0.5865105189358146,NP013_scene001,34
NP013_scene001_cell35,615,121.83089430894309,1278.426016260163,0.7699388346967471,NP013_scene001,35
NP013_scene001_cell36,1272,123.46776729559748,1379.6163522012575,0.18310285744301946,NP013_scene001,36
NP013_scene001_cell37,508,124.85629921259844,1348.3169291338586,0.6884618910780794,NP013_scene001,37
NP013_scene001_cell38,443,127.23024830699774,678.8058690744921,0.7391723083993497,NP013_scene001,38
NP013_scene001_cell42,186,135.6021505376344,635.6182795698925,0.8216090375177781,NP013_scene001,42
NP013_scene001_cell43,237,140.1223628691983,1327.3881856540086,0.410987858394238,NP013_scene001,43
NP013_scene001_cell45,22,144.72727272727272,1452.5,0.537318610054862,NP013_scene001,45
NP013_scene001_cell49,587,144.7427597955707,961.7035775127767,0.4467785907124514,NP013_scene001,49
NP013_scene001_cell50,311,151.07395498392282,705.7684887459807,0.8667366746094715,NP013_scene001,50
NP013_scene001_cell51,242,149.8099173553719,991.6239669421487,0.7191226665027476,NP013_scene001,51
NP013_scene001_cell52,1335,162.28539325842698,1281.112359550562,0.8884109563085806,NP013_scene001,52
NP013_scene001_cell53,529,161.79395085066162,1187.843100189036,0.4488670221775233,NP013_scene001,53
NP013_scene001_cell55,408,167.47794117647058,654.6715686274507,0.7249843325942869,NP013_scene001,55
NP013_scene001_cell56,1282,171.73088923556944,1058.0546021840871,0.6512353956930322,NP013_scene001,56
NP013_scene001_cell57,1088,177.29319852941174,837.5900735294118,0.9109462233543834,NP013_scene001,57
NP013_scene001_cell58,160,178.3375,670.6375,0.4790018047099467,NP013_scene001,58
NP013_scene001_cell60,324,188.67283950617283,658.675925925926,0.4360154961770841,NP013_scene001,60
NP013_scene001_cell61,112,192.66071428571428,618.3035714285714,0.4416776101019872,NP013_scene001,61
NP013_scene001_cell62,3466,192.3718984420081,975.4855741488748,0.3494933365863176,NP013_scene001,62
NP013_scene001_cell63,288,200.91666666666663,849.5694444444445,0.9392519439028147,NP013_scene001,63
NP013_scene001_cell64,495,201.80808080808083,930.5373737373736,0.5390328578566844,NP013_scene001,64
NP013_scene001_cell65,1024,208.8466796875,671.3994140625,0.7861606781654106,NP013_scene001,65
NP013_scene001_cell66,1177,211.9779099405268,1125.1393372982159,0.4644475337949421,NP013_scene001,66
NP013_scene001_cell67,94,216.40425531914886,844.6914893617021,0.7500605586807849,NP013_scene001,67
NP013_scene001_cell68,1459,215.61411925976697,1285.6442769019875,0.7132350215438171,NP013_scene001,68
NP013_scene001_cell69,412,217.81310679611647,887.1674757281552,0.5592710873248521,NP013_scene001,69
NP013_scene001_cell70,1291,218.18357862122383,1320.8272656855154,0.7059939064306467,NP013_scene001,70
