,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP011_scene001_cell1,230,5.269565217391304,8104.208695652174,0.8309348916515334,NP011_scene001,1
NP011_scene001_cell2,121,19.454545454545453,7560.876033057852,0.7658659809674478,NP011_scene001,2
NP011_scene001_cell3,156,104.29487179487178,7391.416666666668,0.8175987055970497,NP011_scene001,3
NP011_scene001_cell4,309,136.46278317152107,7413.834951456311,0.7360671962101996,NP011_scene001,4
NP011_scene001_cell5,241,155.33195020746888,7738.560165975104,0.7363304171050776,NP011_scene001,5
NP011_scene001_cell6,258,156.63178294573643,7415.798449612404,0.7663775558197885,NP011_scene001,6
NP011_scene001_cell7,728,159.73076923076925,8754.975274725275,0.6222208293068571,NP011_scene001,7
NP011_scene001_cell8,309,167.77669902912618,8589.563106796117,0.7535517459014729,NP011_scene001,8
NP011_scene001_cell9,411,171.98296836982968,7981.737226277371,0.7952641513160991,NP011_scene001,9
NP011_scene001_cell10,185,176.37837837837841,7428.172972972972,0.8246281418549585,NP011_scene001,10
NP011_scene001_cell11,464,184.14870689655172,7817.0215517241395,0.8254414637585038,NP011_scene001,11
NP011_scene001_cell12,262,192.09923664122138,7953.87786259542,0.7909906953412718,NP011_scene001,12
NP011_scene001_cell13,188,216.02659574468086,8026.537234042553,0.6056604430625548,NP011_scene001,13
NP011_scene001_cell14,497,234.4889336016097,7985.583501006036,0.7684823020754357,NP011_scene001,14
NP011_scene001_cell15,223,239.45291479820628,7398.600896860988,0.7362327755242576,NP011_scene001,15
NP011_scene001_cell16,219,241.5707762557077,7584.922374429224,0.7579028050655681,NP011_scene001,16
NP011_scene001_cell17,259,242.996138996139,8678.362934362935,0.9293063350315672,NP011_scene001,17
NP011_scene001_cell18,161,242.16149068322983,8697.596273291925,0.7342553431109922,NP011_scene001,18
NP011_scene001_cell19,263,255.5019011406844,7376.885931558935,0.8785019650149867,NP011_scene001,19
NP011_scene001_cell20,98,259.32653061224494,7994.193877551021,0.8522787981444195,NP011_scene001,20
NP011_scene001_cell21,258,291.82170542635663,7030.9108527131775,0.8869460720246236,NP011_scene001,21
NP011_scene001_cell22,210,296.36190476190484,7988.409523809524,0.8346260143441054,NP011_scene001,22
