,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP031_scene001_cell1,49,101.18367346938776,19992.04081632653,0.9139963333226088,NP031_scene001
NP031_scene001_cell2,645,104.76589147286822,19583.627906976744,0.6443529569989401,NP031_scene001
NP031_scene001_cell3,336,169.65178571428572,19699.14583333333,0.8473310508631701,NP031_scene001
NP031_scene001_cell4,229,185.64192139737992,19739.733624454148,0.9561945522663872,NP031_scene001
NP031_scene001_cell5,337,230.70326409495547,19770.068249258158,0.9189312426571326,NP031_scene001
NP031_scene001_cell6,103,232.6796116504854,19828.242718446603,0.6923149392429053,NP031_scene001
NP031_scene001_cell7,405,294.7679012345679,19874.382716049386,0.8886046151291394,NP031_scene001
NP031_scene001_cell8,129,314.14728682170545,19440.52713178295,0.7526855536198149,NP031_scene001
NP031_scene001_cell9,174,330.45402298850576,19580.132183908045,0.9148907759854296,NP031_scene001
NP031_scene001_cell10,397,342.73803526448364,15476.133501259446,0.6465246227487201,NP031_scene001
NP031_scene001_cell11,172,354.7674418604651,19270.372093023256,0.9517803751507774,NP031_scene001
NP031_scene001_cell12,133,356.4135338345865,19736.744360902256,0.671391734189796,NP031_scene001
NP031_scene001_cell13,373,380.7613941018767,19963.857908847185,0.9408543448187576,NP031_scene001
NP031_scene001_cell14,522,397.5670498084292,1586.904214559387,0.8382311253079959,NP031_scene001
NP031_scene001_cell15,301,402.86046511627904,19196.54485049834,0.8412169109481021,NP031_scene001
NP031_scene001_cell16,427,427.46838407494147,19382.70725995316,0.746377214313744,NP031_scene001
NP031_scene001_cell17,273,435.5494505494505,19980.787545787545,0.5624755687710863,NP031_scene001
NP031_scene001_cell18,285,447.69473684210527,19644.715789473685,0.9873895315358684,NP031_scene001
NP031_scene001_cell19,480,455.72083333333336,19592.15,0.8809986313252619,NP031_scene001
NP031_scene001_cell20,162,463.50617283950623,19460.9012345679,0.7916076280443372,NP031_scene001
NP031_scene001_cell21,337,503.06824925816017,19947.359050445106,0.9095065888455848,NP031_scene001
NP031_scene001_cell22,421,525.3800475059384,19774.817102137768,0.7173058701897513,NP031_scene001
NP031_scene001_cell23,326,526.5981595092023,19272.266871165644,0.6354914949776178,NP031_scene001
NP031_scene001_cell24,272,549.3786764705883,19497.591911764706,0.8689955673304574,NP031_scene001
NP031_scene001_cell25,271,553.6789667896679,19989.26937269373,0.7451069136394611,NP031_scene001
NP031_scene001_cell26,122,569.344262295082,19086.762295081968,0.7768917154088464,NP031_scene001
NP031_scene001_cell27,848,572.3301886792452,19032.16391509434,0.8641499063866449,NP031_scene001
NP031_scene001_cell28,250,577.168,19113.811999999998,0.5644339055416838,NP031_scene001
NP031_scene001_cell29,588,579.2687074829932,19058.83673469388,0.7120707856047239,NP031_scene001
NP031_scene001_cell30,492,577.7154471544716,19135.646341463416,0.7939637191786411,NP031_scene001
NP031_scene001_cell31,263,581.041825095057,19342.604562737644,0.8286930584434059,NP031_scene001
NP031_scene001_cell32,145,583.5379310344828,18896.62068965517,0.799107966489896,NP031_scene001
NP031_scene001_cell33,213,582.3943661971831,18992.17840375587,0.9533986159592432,NP031_scene001
NP031_scene001_cell34,250,605.064,19453.916,0.8951988569049291,NP031_scene001
NP031_scene001_cell35,151,607.7682119205298,19339.562913907284,0.9404366948468776,NP031_scene001
NP031_scene001_cell36,72,608.5,19998.05555555556,0.9193905941356824,NP031_scene001
NP031_scene001_cell37,523,610.7571701720841,18946.3862332696,0.8453242061698686,NP031_scene001
NP031_scene001_cell38,49,611.5918367346939,19161.44897959184,0.7842479796979976,NP031_scene001
NP031_scene001_cell39,54,624.7592592592592,19998.61111111111,0.9530426341861856,NP031_scene001
NP031_scene001_cell40,488,623.4754098360655,19139.54098360656,0.9307317314691392,NP031_scene001
NP031_scene001_cell41,229,635.5676855895198,19640.8384279476,0.9472550202658034,NP031_scene001
NP031_scene001_cell42,149,638.3422818791946,18674.859060402683,0.8267091296147597,NP031_scene001
NP031_scene001_cell43,345,647.0550724637683,19636.80579710145,0.956234256111519,NP031_scene001
NP031_scene001_cell44,137,658.2043795620438,19996.795620437955,0.8854068083676079,NP031_scene001
NP031_scene001_cell45,176,670.9375,19132.920454545456,0.8438927466482407,NP031_scene001
NP031_scene001_cell46,231,679.8441558441557,18776.705627705633,0.9312357956318412,NP031_scene001
NP031_scene001_cell47,347,693.7377521613832,19870.357348703168,0.9304591158737054,NP031_scene001
NP031_scene001_cell48,381,694.2309711286089,19034.77690288714,0.8405281148347407,NP031_scene001
NP031_scene001_cell49,205,697.4585365853659,19088.931707317068,0.8035528295068992,NP031_scene001
NP031_scene001_cell50,286,700.7062937062936,19263.055944055945,0.8012172559815761,NP031_scene001
NP031_scene001_cell51,276,702.7717391304348,18716.8731884058,0.8929672325316412,NP031_scene001
NP031_scene001_cell52,54,708.8518518518518,19023.685185185182,0.6456101087350937,NP031_scene001
NP031_scene001_cell53,758,710.5408970976255,19054.368073878628,0.6486733927492289,NP031_scene001
NP031_scene001_cell54,364,709.651098901099,19714.1565934066,0.9685868589739268,NP031_scene001
NP031_scene001_cell55,210,715.0095238095238,19073.10952380952,0.6585303817219772,NP031_scene001
NP031_scene001_cell56,223,726.3004484304934,19453.044843049327,0.7763141595621113,NP031_scene001
NP031_scene001_cell57,199,734.3115577889447,18571.94974874372,0.7355098762445191,NP031_scene001
NP031_scene001_cell58,336,736.1755952380953,19270.818452380958,0.34287248287933764,NP031_scene001
NP031_scene001_cell59,174,761.7241379310345,19459.494252873563,0.9756605928621116,NP031_scene001
NP031_scene001_cell60,184,775.9184782608696,18472.195652173912,0.8829076099663395,NP031_scene001
NP031_scene001_cell61,462,776.6341991341991,19400.093073593078,0.9593768200747398,NP031_scene001
NP031_scene001_cell62,256,790.25390625,19012.96875,0.8411150728401078,NP031_scene001
NP031_scene001_cell63,381,800.6876640419948,18644.561679790026,0.808892331396413,NP031_scene001
NP031_scene001_cell64,260,804.4461538461537,18924.619230769233,0.8353403506074307,NP031_scene001
NP031_scene001_cell65,400,806.4425,19888.2325,0.9652884418242548,NP031_scene001
NP031_scene001_cell66,366,813.4644808743169,18492.199453551908,0.9618730867050928,NP031_scene001
NP031_scene001_cell67,358,813.5754189944133,19692.8156424581,0.7010718034845239,NP031_scene001
NP031_scene001_cell68,136,815.6985294117646,18936.75735294117,0.6304329387074824,NP031_scene001
NP031_scene001_cell69,367,825.1907356948228,19259.749318801092,0.8237126155081085,NP031_scene001
NP031_scene001_cell70,232,834.2844827586208,19557.405172413797,0.9774969518846977,NP031_scene001
NP031_scene001_cell71,18,834.8888888888888,19606.44444444444,0.7386791856978799,NP031_scene001
NP031_scene001_cell72,137,841.5547445255473,19098.17518248175,0.8756088966192566,NP031_scene001
NP031_scene001_cell73,274,842.985401459854,19981.930656934303,0.8871424470665917,NP031_scene001
NP031_scene001_cell74,232,847.3060344827586,19646.685344827587,0.9004404724839657,NP031_scene001
NP031_scene001_cell75,328,853.9695121951221,18941.164634146346,0.8029418274351329,NP031_scene001
NP031_scene001_cell76,237,860.7974683544304,18599.755274261603,0.8000785784801897,NP031_scene001
NP031_scene001_cell77,324,860.9753086419753,19108.922839506173,0.9175413708374796,NP031_scene001
NP031_scene001_cell78,247,872.6275303643724,18611.870445344128,0.6004795779158552,NP031_scene001
NP031_scene001_cell79,559,893.6350626118068,18814.191413237924,0.756804902664011,NP031_scene001
NP031_scene001_cell80,442,896.6628959276018,18191.85746606335,0.718430808214751,NP031_scene001
NP031_scene001_cell81,382,910.2670157068063,18879.31937172775,0.7168461670617239,NP031_scene001
NP031_scene001_cell82,482,913.344398340249,19144.707468879667,0.7978337836183309,NP031_scene001
NP031_scene001_cell83,74,927.1486486486486,18818.91891891892,0.6310344665293877,NP031_scene001
NP031_scene001_cell84,291,928.0378006872853,19364.30240549828,0.9005454429768612,NP031_scene001
NP031_scene001_cell85,277,930.3682310469313,19706.42238267148,0.9114021451924093,NP031_scene001
NP031_scene001_cell86,585,935.0188034188034,19010.22905982906,0.7940062275096273,NP031_scene001
NP031_scene001_cell87,345,935.7420289855072,19099.359420289857,0.926332016430476,NP031_scene001
NP031_scene001_cell88,376,946.7553191489363,2553.351063829787,0.4195565308719963,NP031_scene001
NP031_scene001_cell89,399,960.8646616541355,18534.027568922305,0.9020392581709094,NP031_scene001
NP031_scene001_cell90,86,961.220930232558,19222.43023255814,0.5144795477444672,NP031_scene001
NP031_scene001_cell91,230,966.0043478260867,19483.965217391305,0.8857597710348891,NP031_scene001
NP031_scene001_cell92,333,976.5495495495495,18450.423423423425,0.4766387418804613,NP031_scene001
NP031_scene001_cell93,240,986.9166666666665,19875.641666666666,0.905125630660532,NP031_scene001
NP031_scene001_cell94,408,1010.7549019607843,5663.911764705883,0.6347329699665416,NP031_scene001
NP031_scene001_cell95,70,1015.1714285714287,19936.32857142857,0.8809314659824256,NP031_scene001
NP031_scene001_cell96,344,1015.0087209302327,19890.113372093027,0.8025143491761433,NP031_scene001
NP031_scene001_cell97,116,1023.853448275862,17916.53448275862,0.8268053440361751,NP031_scene001
NP031_scene001_cell98,446,1031.6793721973095,19530.121076233183,0.9185756276702506,NP031_scene001
