,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP005_scene001_cell1,255,169.85882352941175,5915.796078431374,0.7219959537407225,NP005_scene001
NP005_scene001_cell2,204,433.56372549019613,3573.720588235294,0.3085138336066941,NP005_scene001
NP005_scene001_cell3,1069,597.9204864359215,3972.5687558465856,0.4692932839236537,NP005_scene001
NP005_scene001_cell4,345,696.5565217391304,5785.321739130434,0.5517404730348212,NP005_scene001
NP005_scene001_cell5,291,717.4054982817868,5805.13058419244,0.7729196264595188,NP005_scene001
NP005_scene001_cell6,858,749.9370629370628,5748.569930069929,0.5230809111819869,NP005_scene001
NP005_scene001_cell7,144,759.2916666666665,5832.13888888889,0.6977993159217654,NP005_scene001
NP005_scene001_cell8,39,781.8461538461537,5810.410256410258,0.901663085024671,NP005_scene001
NP005_scene001_cell9,291,789.1958762886599,5753.27147766323,0.762940935809342,NP005_scene001
NP005_scene001_cell10,440,907.2068181818182,5719.106818181817,0.5029964112106499,NP005_scene001
NP005_scene001_cell11,808,941.0173267326732,5732.079207920792,0.5067504608558148,NP005_scene001
NP005_scene001_cell12,198,1051.6868686868686,5737.949494949495,0.6967471507400818,NP005_scene001
NP005_scene001_cell13,133,1093.751879699248,6086.4661654135325,0.9417654054182576,NP005_scene001
NP005_scene001_cell14,1048,1100.1259541984732,5668.361641221374,0.5981382847084015,NP005_scene001
NP005_scene001_cell15,91,1157.0879120879124,5938.6923076923085,0.6222757694364606,NP005_scene001
NP005_scene001_cell16,139,1158.230215827338,5992.863309352519,0.8025613220923458,NP005_scene001
NP005_scene001_cell17,167,1164.8083832335328,5687.736526946109,0.5634344923449428,NP005_scene001
NP005_scene001_cell18,461,1167.5075921908895,5669.431670281996,0.7450896809846421,NP005_scene001
NP005_scene001_cell19,36,1169.361111111111,5951.194444444444,0.5296624563858818,NP005_scene001
NP005_scene001_cell20,584,1176.3904109589039,5633.79794520548,0.5449660168412946,NP005_scene001
NP005_scene001_cell21,41,1188.4634146341466,6472.317073170731,0.8381650224978819,NP005_scene001
NP005_scene001_cell22,618,1208.1456310679612,5639.349514563107,0.6953012196743245,NP005_scene001
NP005_scene001_cell23,471,1209.6093418259024,5893.520169851379,0.7252692677794303,NP005_scene001
NP005_scene001_cell24,369,1213.6856368563685,5658.794037940378,0.5529971397610329,NP005_scene001
NP005_scene001_cell25,407,1239.4152334152334,5656.459459459459,0.7559015624869192,NP005_scene001
NP005_scene001_cell26,109,1248.5229357798164,5557.642201834862,0.4619281113107847,NP005_scene001
NP005_scene001_cell27,87,1268.4137931034486,6439.126436781609,0.5727588763396003,NP005_scene001
