,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP022_scene001_cell1,266,35.92857142857143,3725.033834586466,0.533033139655936,NP022_scene001
NP022_scene001_cell2,428,61.6822429906542,3652.8177570093458,0.5057304782199006,NP022_scene001
NP022_scene001_cell3,459,64.45315904139433,14770.065359477125,0.8515964187480957,NP022_scene001
NP022_scene001_cell4,261,76.04980842911877,3591.827586206897,0.5341840744697437,NP022_scene001
NP022_scene001_cell5,64,77.828125,3726.328125,0.6357045108837789,NP022_scene001
NP022_scene001_cell6,777,80.71814671814671,14859.207207207208,0.4912719583190359,NP022_scene001
NP022_scene001_cell7,561,87.0944741532977,12734.87878787879,0.8992100518882504,NP022_scene001
NP022_scene001_cell8,641,92.92355694227768,14824.508580343212,0.6340603885245254,NP022_scene001
NP022_scene001_cell9,516,94.39147286821705,12645.050387596899,0.6381422792705671,NP022_scene001
NP022_scene001_cell10,306,94.35294117647058,14757.06862745098,0.6855223364317654,NP022_scene001
NP022_scene001_cell11,708,105.42090395480227,14926.32627118644,0.7484231109541173,NP022_scene001
NP022_scene001_cell12,818,108.9046454767726,12688.251833740833,0.5353881484391821,NP022_scene001
NP022_scene001_cell13,199,109.32663316582916,14713.849246231155,0.7735091048699232,NP022_scene001
NP022_scene001_cell14,412,113.54854368932037,12631.388349514564,0.6039760725839319,NP022_scene001
NP022_scene001_cell15,397,114.91183879093201,14777.73299748111,0.5593838896701899,NP022_scene001
NP022_scene001_cell16,174,121.34482758620688,14790.994252873565,0.7496764793149681,NP022_scene001
NP022_scene001_cell17,313,118.90095846645369,14807.038338658147,0.7260083898605015,NP022_scene001
NP022_scene001_cell18,141,120.67375886524825,14750.014184397163,0.5427462113737629,NP022_scene001
NP022_scene001_cell19,722,119.50831024930748,14838.060941828257,0.5104260808107209,NP022_scene001
NP022_scene001_cell20,486,124.559670781893,12761.380658436214,0.8397514495784021,NP022_scene001
NP022_scene001_cell21,95,125.45263157894735,14729.663157894736,0.7536520848930891,NP022_scene001
NP022_scene001_cell22,602,125.11295681063123,14889.838870431891,0.3059147465193471,NP022_scene001
NP022_scene001_cell23,304,129.05263157894734,14866.273026315792,0.665818772762294,NP022_scene001
NP022_scene001_cell24,463,131.90280777537797,12668.533477321816,0.8905350744912038,NP022_scene001
NP022_scene001_cell25,201,137.08457711442787,14807.263681592041,0.7418940115964764,NP022_scene001
NP022_scene001_cell26,684,142.08918128654972,14652.937134502925,0.4683921905447877,NP022_scene001
NP022_scene001_cell27,396,144.16919191919192,12693.719696969694,0.7695117656359706,NP022_scene001
NP022_scene001_cell28,613,150.00489396411092,12658.197389885809,0.7687231027898582,NP022_scene001
NP022_scene001_cell29,943,151.02439024390245,14831.750795334041,0.36809234714040345,NP022_scene001
NP022_scene001_cell30,676,150.98520710059168,12747.81952662722,0.8803059863664507,NP022_scene001
NP022_scene001_cell31,694,151.96109510086455,14987.28530259366,0.6049054145398692,NP022_scene001
NP022_scene001_cell32,715,154.813986013986,15044.215384615383,0.4955843626691189,NP022_scene001
NP022_scene001_cell33,588,167.35884353741497,12773.34693877551,0.7032685377582282,NP022_scene001
NP022_scene001_cell34,135,167.15555555555557,14637.16296296296,0.6478007725150661,NP022_scene001
NP022_scene001_cell35,441,168.40362811791383,14599.126984126984,0.7212128564489472,NP022_scene001
NP022_scene001_cell36,269,173.30483271375462,12658.702602230484,0.8941043583818659,NP022_scene001
NP022_scene001_cell37,74,173.63513513513513,13312.472972972972,0.8272474192277881,NP022_scene001
NP022_scene001_cell38,537,176.0409683426443,14993.860335195532,0.7103822926698379,NP022_scene001
NP022_scene001_cell39,744,177.09677419354838,14880.385752688171,0.4643914657449346,NP022_scene001
NP022_scene001_cell40,243,178.76131687242798,14927.70781893004,0.4651576282046795,NP022_scene001
NP022_scene001_cell41,569,178.96133567662562,14654.622144112478,0.8905042968929318,NP022_scene001
NP022_scene001_cell42,467,179.82869379014988,14754.760171306209,0.4775238093020924,NP022_scene001
NP022_scene001_cell43,86,180.6395348837209,14617.976744186044,0.8873775912805495,NP022_scene001
NP022_scene001_cell44,448,194.41294642857144,15036.566964285714,0.7737218396129654,NP022_scene001
NP022_scene001_cell45,634,194.7870662460568,13164.515772870662,0.4668193913138812,NP022_scene001
NP022_scene001_cell46,616,195.71915584415584,14820.46103896104,0.3782236759998318,NP022_scene001
NP022_scene001_cell47,198,197.65656565656562,12562.060606060606,0.6510063504267788,NP022_scene001
NP022_scene001_cell48,641,197.7597503900156,14920.79563182527,0.670535822514269,NP022_scene001
NP022_scene001_cell49,336,198.14285714285717,22815.571428571428,0.3289924705637812,NP022_scene001
NP022_scene001_cell50,257,202.6147859922179,13083.252918287937,0.7744973461928517,NP022_scene001
NP022_scene001_cell51,981,203.18960244648318,14887.38634046891,0.8902244335345237,NP022_scene001
NP022_scene001_cell52,431,205.11600928074245,13783.865429234338,0.9136110114123778,NP022_scene001
NP022_scene001_cell53,480,205.4333333333333,13224.654166666667,0.8325585164354211,NP022_scene001
NP022_scene001_cell54,616,204.90584415584416,14624.04383116883,0.8351927284950609,NP022_scene001
NP022_scene001_cell55,946,208.48097251585625,14846.260042283298,0.38151632434068333,NP022_scene001
NP022_scene001_cell56,227,208.4933920704846,11124.634361233479,0.9390145608271708,NP022_scene001
NP022_scene001_cell57,668,210.07934131736528,13131.299401197604,0.6776415776954076,NP022_scene001
NP022_scene001_cell58,100,207.88,14641.47,0.8229789791302576,NP022_scene001
NP022_scene001_cell59,207,210.57971014492756,12512.632850241544,0.7633826482277705,NP022_scene001
NP022_scene001_cell60,106,209.53773584905662,13750.471698113208,0.6366499663596686,NP022_scene001
NP022_scene001_cell61,254,211.4015748031496,13198.279527559056,0.7695477110060125,NP022_scene001
NP022_scene001_cell62,433,212.69976905311782,14759.866050808312,0.2616790521354591,NP022_scene001
NP022_scene001_cell63,32,216.46875,9765.96875,0.5417080368170629,NP022_scene001
NP022_scene001_cell64,269,216.00743494423799,12571.620817843866,0.8861015062286673,NP022_scene001
NP022_scene001_cell65,36,216.47222222222226,15086.861111111111,0.8980493393469171,NP022_scene001
NP022_scene001_cell66,246,217.260162601626,13697.308943089429,0.9196582033036542,NP022_scene001
NP022_scene001_cell67,592,219.95945945945942,13172.342905405403,0.33408505055734083,NP022_scene001
NP022_scene001_cell68,105,220.81904761904758,11075.923809523809,0.8978705717825607,NP022_scene001
NP022_scene001_cell69,206,224.15533980582524,12355.121359223302,0.5821482994271903,NP022_scene001
NP022_scene001_cell70,402,224.78855721393035,13609.798507462689,0.8953523501823141,NP022_scene001
NP022_scene001_cell71,263,225.490494296578,13743.486692015207,0.832914704103602,NP022_scene001
NP022_scene001_cell72,656,224.47865853658539,14829.460365853658,0.879066139306845,NP022_scene001
NP022_scene001_cell73,88,225.9431818181818,13644.602272727272,0.814597789257578,NP022_scene001
NP022_scene001_cell74,289,227.2560553633218,13819.162629757786,0.902770722008988,NP022_scene001
NP022_scene001_cell75,156,228.26282051282055,11750.429487179485,0.7164499358336163,NP022_scene001
NP022_scene001_cell76,327,232.46788990825692,13239.48012232416,0.6635183795109275,NP022_scene001
NP022_scene001_cell77,303,232.92739273927398,11026.742574257425,0.7871066736292504,NP022_scene001
NP022_scene001_cell78,548,232.9434306569343,13155.474452554743,0.7779838193859949,NP022_scene001
NP022_scene001_cell79,161,238.09316770186336,12277.937888198758,0.5458164513101305,NP022_scene001
NP022_scene001_cell80,649,238.09244992295842,13395.63944530046,0.8710893315669413,NP022_scene001
NP022_scene001_cell81,446,242.34080717488789,12675.804932735426,0.9547946021839008,NP022_scene001
NP022_scene001_cell82,244,243.4795081967213,13607.122950819672,0.8248093130199758,NP022_scene001
NP022_scene001_cell83,32,244.84375,11589.8125,0.8744454903690749,NP022_scene001
NP022_scene001_cell84,227,246.31277533039645,11689.969162995594,0.6944613877674314,NP022_scene001
NP022_scene001_cell85,181,245.79558011049724,14469.397790055249,0.7489695868921297,NP022_scene001
NP022_scene001_cell86,155,248.90322580645162,10902.509677419355,0.8049710960060402,NP022_scene001
NP022_scene001_cell87,241,248.92946058091286,12867.1244813278,0.5575899075402757,NP022_scene001
NP022_scene001_cell88,157,249.63694267515928,13998.987261146496,0.8061389379681168,NP022_scene001
NP022_scene001_cell89,594,250.41750841750843,14803.97643097643,0.7092330270713518,NP022_scene001
NP022_scene001_cell90,317,251.70347003154572,13830.769716088327,0.7783537974887221,NP022_scene001
NP022_scene001_cell91,276,251.56521739130437,13591.692028985508,0.7801341586511942,NP022_scene001
NP022_scene001_cell92,62,247.79032258064515,13632.0,0.36048777899884493,NP022_scene001
NP022_scene001_cell93,325,252.92,10981.784615384615,0.7880098523487145,NP022_scene001
NP022_scene001_cell94,369,252.86991869918702,11651.859078590784,0.3835721769720637,NP022_scene001
NP022_scene001_cell95,897,253.72240802675583,13090.56856187291,0.9120234584583952,NP022_scene001
NP022_scene001_cell96,227,253.9911894273128,13908.118942731277,0.7332947843145987,NP022_scene001
NP022_scene001_cell97,340,254.24117647058827,10946.923529411764,0.8094611512946865,NP022_scene001
NP022_scene001_cell98,104,256.4326923076923,13955.923076923076,0.9088237183762564,NP022_scene001
NP022_scene001_cell99,94,257.6808510638298,12979.425531914894,0.4193448769663418,NP022_scene001
NP022_scene001_cell100,382,256.43979057591616,14733.842931937173,0.6585668733637411,NP022_scene001
NP022_scene001_cell101,410,258.2731707317073,12400.868292682924,0.5875415297671449,NP022_scene001
NP022_scene001_cell102,343,258.22157434402334,13874.314868804662,0.4433272563167368,NP022_scene001
NP022_scene001_cell103,397,259.20906801007555,13310.70025188917,0.7955112006434435,NP022_scene001
NP022_scene001_cell104,217,258.89400921658984,13628.142857142857,0.6547154258976903,NP022_scene001
NP022_scene001_cell105,68,261.08823529411757,12704.264705882351,0.9128057801731664,NP022_scene001
NP022_scene001_cell106,289,262.01384083044985,13759.930795847751,0.6217590531944152,NP022_scene001
NP022_scene001_cell107,268,263.3731343283582,13186.182835820897,0.7368278158841708,NP022_scene001
NP022_scene001_cell108,200,264.25,10926.495,0.3690005802700631,NP022_scene001
NP022_scene001_cell109,90,264.46666666666664,14458.033333333333,0.5397570155253292,NP022_scene001
NP022_scene001_cell110,201,263.16417910447757,14779.646766169155,0.7026448217131597,NP022_scene001
NP022_scene001_cell111,317,264.99053627760253,13219.665615141956,0.8729686413423556,NP022_scene001
NP022_scene001_cell112,354,264.4830508474576,13269.361581920903,0.6840344779082923,NP022_scene001
NP022_scene001_cell113,791,267.72060682680154,11773.921618204804,0.8053639822242992,NP022_scene001
NP022_scene001_cell114,108,266.6851851851852,11933.87037037037,0.6371089316501003,NP022_scene001
NP022_scene001_cell115,421,267.9524940617577,13244.434679334918,0.8545553522769458,NP022_scene001
NP022_scene001_cell116,215,269.48372093023255,13361.47441860465,0.9094916421915256,NP022_scene001
NP022_scene001_cell117,181,268.1381215469613,13497.09944751381,0.8016446284686801,NP022_scene001
NP022_scene001_cell118,382,270.20680628272254,14710.23036649215,0.8573359383440612,NP022_scene001
NP022_scene001_cell119,210,270.53333333333336,12069.357142857143,0.7906587645171207,NP022_scene001
NP022_scene001_cell120,433,270.7136258660508,13059.727482678984,0.744268669047131,NP022_scene001
NP022_scene001_cell121,154,270.2402597402597,13416.577922077922,0.6515818240557416,NP022_scene001
NP022_scene001_cell122,394,272.3730964467005,13604.309644670051,0.5914991113499947,NP022_scene001
NP022_scene001_cell123,61,272.85245901639337,14143.409836065572,0.9196736955568028,NP022_scene001
NP022_scene001_cell124,309,273.67637540453075,10899.760517799352,0.8208725769453996,NP022_scene001
NP022_scene001_cell125,141,274.56028368794324,11694.411347517733,0.7019259914067826,NP022_scene001
NP022_scene001_cell126,393,274.4910941475827,13158.74809160305,0.6436933061648458,NP022_scene001
