,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP034_scene001_cell8,48,25.04166666666667,8121.854166666668,0.735990633146613,NP034_scene001,8
NP034_scene001_cell11,335,36.24179104477611,8085.746268656716,0.9186951950808788,NP034_scene001,11
NP034_scene001_cell14,248,41.709677419354854,7056.282258064517,0.8202461237885461,NP034_scene001,14
NP034_scene001_cell16,863,48.93742757821554,5726.62224797219,0.6460008395727722,NP034_scene001,16
NP034_scene001_cell19,37,61.8918918918919,8181.189189189189,0.7714552154936808,NP034_scene001,19
NP034_scene001_cell27,261,91.44827586206895,7072.938697318008,0.8866782458406122,NP034_scene001,27
NP034_scene001_cell39,341,142.22287390029325,8215.299120234604,0.7878576281947557,NP034_scene001,39
NP034_scene001_cell40,301,147.3388704318937,7108.598006644518,0.7949852815485994,NP034_scene001,40
NP034_scene001_cell54,181,192.94475138121547,8278.767955801104,0.8080585181449802,NP034_scene001,54
NP034_scene001_cell58,719,202.03616133518776,8307.279554937413,0.8958800814236555,NP034_scene001,58
NP034_scene001_cell68,78,232.1025641025641,8326.0,0.6307335501947151,NP034_scene001,68
NP034_scene001_cell75,191,250.1047120418848,7121.858638743454,0.7865506270461132,NP034_scene001,75
NP034_scene001_cell78,48,254.8958333333333,8334.666666666666,0.6176312997321809,NP034_scene001,78
NP034_scene001_cell92,237,276.40084388185653,8367.476793248945,0.7913268221115053,NP034_scene001,92
NP034_scene001_cell108,167,317.6167664670659,8469.988023952095,0.7849253934897129,NP034_scene001,108
NP034_scene001_cell109,277,320.3465703971119,8485.046931407942,0.7488861341438011,NP034_scene001,109
NP034_scene001_cell118,149,342.76510067114094,6990.96644295302,0.7245855457919871,NP034_scene001,118
NP034_scene001_cell162,173,459.95375722543366,7167.676300578035,0.7367156145638881,NP034_scene001,162
NP034_scene001_cell169,39,484.35897435897436,8641.717948717951,0.5927316664592329,NP034_scene001,169
NP034_scene001_cell177,72,502.6805555555555,8652.0,0.662300767992057,NP034_scene001,177
NP034_scene001_cell183,119,516.781512605042,8663.512605042017,0.7242372555374191,NP034_scene001,183
NP034_scene001_cell205,149,577.4362416107382,7229.503355704698,0.7774882415229118,NP034_scene001,205
NP034_scene001_cell218,139,602.7913669064748,7247.323741007193,0.8066973406088449,NP034_scene001,218
NP034_scene001_cell235,149,649.1677852348994,8804.308724832215,0.9273150590538328,NP034_scene001,235
NP034_scene001_cell242,975,665.0605128205128,7243.477948717949,0.527921293978471,NP034_scene001,242
NP034_scene001_cell253,185,688.0378378378379,8837.827027027028,0.8217641100701067,NP034_scene001,253
NP034_scene001_cell260,205,703.9609756097561,7262.824390243903,0.8732134301625819,NP034_scene001,260
NP034_scene001_cell276,305,726.1901639344263,8876.475409836066,0.9027707974254232,NP034_scene001,276
NP034_scene001_cell284,678,754.5398230088498,8879.923303834808,0.6969807731998428,NP034_scene001,284
NP034_scene001_cell288,434,757.63133640553,7449.619815668203,0.7991078745580773,NP034_scene001,288
NP034_scene001_cell295,433,771.8568129330254,5608.912240184757,0.6782646911717011,NP034_scene001,295
NP034_scene001_cell300,235,781.2723404255319,7485.421276595744,0.8358962334926147,NP034_scene001,300
NP034_scene001_cell310,54,792.7962962962962,8940.981481481482,0.663824216806502,NP034_scene001,310
NP034_scene001_cell313,226,793.5132743362833,8918.318584070796,0.572463372645531,NP034_scene001,313
NP034_scene001_cell317,361,810.8559556786704,8928.864265927978,0.8228647446428989,NP034_scene001,317
NP034_scene001_cell326,190,819.8684210526317,8945.736842105263,0.5685417695070694,NP034_scene001,326
NP034_scene001_cell339,177,848.7118644067798,7625.6949152542375,0.7261802122954641,NP034_scene001,339
NP034_scene001_cell341,226,849.1371681415932,6879.3362831858385,0.9121944290232492,NP034_scene001,341
NP034_scene001_cell342,162,850.1358024691358,7759.277777777777,0.7557667906668419,NP034_scene001,342
NP034_scene001_cell350,392,875.6938775510204,7912.362244897958,0.7164857449032246,NP034_scene001,350
NP034_scene001_cell356,134,890.3955223880597,9774.462686567163,0.836551836310887,NP034_scene001,356
NP034_scene001_cell359,45,894.9333333333333,9032.355555555556,0.6041672346748337,NP034_scene001,359
NP034_scene001_cell365,26,900.5384615384613,9015.5,0.7919141206255941,NP034_scene001,365
NP034_scene001_cell366,123,903.869918699187,7969.934959349594,0.7629254368364936,NP034_scene001,366
NP034_scene001_cell375,218,919.8532110091744,7713.8853211009155,0.7437385116861525,NP034_scene001,375
