,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP004_scene002_cell1,521,608.9251439539348,1594.8541266794625,0.9226632452954946,NP004_scene002
NP004_scene002_cell2,691,1059.1620839363243,685.3632416787265,0.9041057109378045,NP004_scene002
NP004_scene002_cell3,49,1147.591836734694,2043.2653061224491,0.5335548558946956,NP004_scene002
NP004_scene002_cell4,129,1167.5038759689924,3650.565891472868,0.95129298542413,NP004_scene002
NP004_scene002_cell5,113,1707.0,8621.840707964602,0.4539295672127443,NP004_scene002
NP004_scene002_cell6,119,1786.546218487395,336.73109243697485,0.7100626013843299,NP004_scene002
NP004_scene002_cell7,428,1794.2943925233646,11767.591121495327,0.8266787774862019,NP004_scene002
NP004_scene002_cell8,495,1801.2020202020199,398.94949494949503,0.7492124829762257,NP004_scene002
NP004_scene002_cell9,514,1815.8385214007785,383.6439688715954,0.44096584720918897,NP004_scene002
NP004_scene002_cell10,558,1854.6433691756272,545.7831541218637,0.6304934780189706,NP004_scene002
NP004_scene002_cell11,565,1971.9486725663721,8.900884955752213,0.7084950621202921,NP004_scene002
NP004_scene002_cell12,187,1989.9946524064167,663.3689839572193,0.6292938586703053,NP004_scene002
NP004_scene002_cell13,241,1999.7510373443986,107.77178423236515,0.7358194091209971,NP004_scene002
NP004_scene002_cell14,157,2003.0828025477704,500.24840764331213,0.8199996599225934,NP004_scene002
NP004_scene002_cell15,237,2017.1940928270042,87.9789029535865,0.4804763933674652,NP004_scene002
NP004_scene002_cell16,80,2017.1,245.7625,0.7547492532588195,NP004_scene002
NP004_scene002_cell17,345,2022.4695652173914,640.5420289855073,0.9119488486466016,NP004_scene002
NP004_scene002_cell18,91,2023.4505494505493,286.45054945054943,0.5337081860775076,NP004_scene002
NP004_scene002_cell19,727,2025.486932599725,445.2544704264099,0.9443939972086801,NP004_scene002
NP004_scene002_cell20,443,2030.07223476298,227.6207674943567,0.8065199918425178,NP004_scene002
NP004_scene002_cell21,187,2030.957219251337,304.5775401069518,0.8106492790415446,NP004_scene002
NP004_scene002_cell22,223,2032.3991031390133,669.2062780269057,0.3988442105975287,NP004_scene002
NP004_scene002_cell23,370,2035.9702702702705,201.5567567567568,0.811767886012037,NP004_scene002
NP004_scene002_cell24,129,2038.558139534884,123.93798449612405,0.9184666989462308,NP004_scene002
NP004_scene002_cell25,211,2040.7582938388625,293.48815165876783,0.5362393473556926,NP004_scene002
NP004_scene002_cell26,269,2045.7806691449814,1100.6877323420074,0.5676930356419049,NP004_scene002
NP004_scene002_cell27,149,2045.6778523489932,62.60402684563758,0.6443393801960798,NP004_scene002
NP004_scene002_cell28,462,2055.8896103896104,230.76190476190484,0.7606157605332208,NP004_scene002
NP004_scene002_cell29,295,2055.4474576271186,1011.5932203389833,0.8096529170713146,NP004_scene002
NP004_scene002_cell30,226,2054.8407079646013,997.6902654867256,0.7224966992949744,NP004_scene002
NP004_scene002_cell31,34,2057.4117647058824,616.0294117647059,0.4536234912137594,NP004_scene002
NP004_scene002_cell32,592,2058.4949324324325,1142.964527027027,0.6510850429868796,NP004_scene002
NP004_scene002_cell33,188,2059.6702127659573,61.994680851063826,0.7142811094054964,NP004_scene002
NP004_scene002_cell34,443,2059.273137697517,155.34988713318285,0.8393992445027589,NP004_scene002
NP004_scene002_cell35,220,2059.6181818181813,634.8818181818183,0.6738489827548209,NP004_scene002
NP004_scene002_cell36,118,2059.71186440678,1122.093220338983,0.6834854386720787,NP004_scene002
NP004_scene002_cell37,161,2063.9751552795033,294.59627329192546,0.7285890534854181,NP004_scene002
