,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP008_scene002_cell1,226,80.98230088495575,72.70796460176993,0.9870217661178176,NP008_scene002
NP008_scene002_cell2,609,1049.512315270936,8617.579638752053,0.5316003489434196,NP008_scene002
NP008_scene002_cell3,1324,1114.370090634441,10231.474320241692,0.7539175279652099,NP008_scene002
NP008_scene002_cell4,59,1873.7966101694915,2.1186440677966103,0.8447984477300188,NP008_scene002
NP008_scene002_cell5,403,1892.2779156327545,33.16129032258065,0.956076164179518,NP008_scene002
NP008_scene002_cell6,49,1907.469387755102,381.1428571428572,0.9032215336291066,NP008_scene002
NP008_scene002_cell7,247,1913.8016194331985,414.3441295546559,0.7156166480148658,NP008_scene002
NP008_scene002_cell8,345,1926.8260869565215,39.76231884057971,0.7940813003082754,NP008_scene002
NP008_scene002_cell9,268,1928.4402985074628,85.5223880597015,0.6348894364362719,NP008_scene002
NP008_scene002_cell10,493,1935.3853955375253,292.8498985801217,0.4327989065635008,NP008_scene002
NP008_scene002_cell11,237,1936.5696202531647,264.25738396624473,0.6170584027628456,NP008_scene002
NP008_scene002_cell12,316,1946.0221518987341,448.76265822784814,0.7021486933371546,NP008_scene002
NP008_scene002_cell13,97,1945.835051546392,487.62886597938143,0.6063322202911365,NP008_scene002
NP008_scene002_cell14,145,1944.8344827586207,504.41379310344826,0.7700089207078685,NP008_scene002
NP008_scene002_cell15,29,1947.8620689655168,547.8965517241379,0.9223479993476418,NP008_scene002
NP008_scene002_cell16,122,1949.7622950819675,338.08196721311475,0.5556484493157097,NP008_scene002
NP008_scene002_cell17,193,1961.2331606217615,218.83937823834202,0.8977309478821716,NP008_scene002
NP008_scene002_cell18,199,1962.537688442211,500.09045226130655,0.8922125165891984,NP008_scene002
NP008_scene002_cell19,491,1964.3930753564155,34.60896130346232,0.5189610508796556,NP008_scene002
NP008_scene002_cell20,82,1967.0731707317075,573.390243902439,0.3671468468170756,NP008_scene002
NP008_scene002_cell21,230,1967.3652173913047,401.5652173913044,0.8812324277478465,NP008_scene002
NP008_scene002_cell22,101,1968.079207920792,475.53465346534654,0.7869808346285112,NP008_scene002
NP008_scene002_cell23,107,1969.0841121495328,437.3738317757009,0.9224167895234324,NP008_scene002
NP008_scene002_cell24,128,1969.609375,548.5,0.8520697294678107,NP008_scene002
NP008_scene002_cell25,276,1970.6702898550727,252.05072463768118,0.8067264755089228,NP008_scene002
NP008_scene002_cell26,332,1974.9548192771085,690.4216867469879,0.8688986642948724,NP008_scene002
NP008_scene002_cell27,330,1975.2878787878788,103.56969696969696,0.4298881750594934,NP008_scene002
NP008_scene002_cell28,179,1974.4134078212287,358.5083798882682,0.4670568114483225,NP008_scene002
NP008_scene002_cell29,368,1974.2201086956518,377.8097826086956,0.7762270204033503,NP008_scene002
NP008_scene002_cell30,347,1977.2997118155622,309.028818443804,0.6673700949952359,NP008_scene002
NP008_scene002_cell31,361,1977.301939058172,70.9168975069252,0.4594750457823055,NP008_scene002
NP008_scene002_cell32,85,1980.9882352941174,86.2235294117647,0.7834957762658572,NP008_scene002
NP008_scene002_cell33,131,1982.0,567.7480916030535,0.6887454675173555,NP008_scene002
NP008_scene002_cell34,286,1985.5,417.3146853146853,0.8837537444886328,NP008_scene002
NP008_scene002_cell35,183,1984.967213114754,480.46448087431696,0.6947388704541628,NP008_scene002
NP008_scene002_cell36,85,1985.0,674.5176470588235,0.6097545857269577,NP008_scene002
NP008_scene002_cell37,204,1989.7598039215686,726.3676470588235,0.7759859996373233,NP008_scene002
NP008_scene002_cell38,472,1994.5190677966104,307.37076271186436,0.6607498227617026,NP008_scene002
NP008_scene002_cell39,571,1996.8266199649734,8.119089316987742,0.8879469231244971,NP008_scene002
NP008_scene002_cell40,174,1995.586206896552,37.22413793103448,0.7422355115459293,NP008_scene002
NP008_scene002_cell41,154,1998.8766233766235,371.14935064935065,0.6701752677541727,NP008_scene002
NP008_scene002_cell42,354,2000.8813559322034,232.1384180790961,0.8706384502280612,NP008_scene002
NP008_scene002_cell43,219,2000.812785388128,696.4566210045662,0.6963737944399998,NP008_scene002
NP008_scene002_cell44,298,2002.1040268456375,77.28523489932886,0.6293074043384704,NP008_scene002
NP008_scene002_cell45,354,2001.768361581921,444.9858757062147,0.8287601134616039,NP008_scene002
NP008_scene002_cell46,495,2003.7818181818186,58.14949494949495,0.6177179736352757,NP008_scene002
NP008_scene002_cell47,200,2004.305,503.305,0.906657590043391,NP008_scene002
NP008_scene002_cell48,221,2005.5565610859728,537.4117647058823,0.6773795910738231,NP008_scene002
NP008_scene002_cell49,87,2003.9310344827584,677.9080459770115,0.9301942874753868,NP008_scene002
NP008_scene002_cell50,131,2005.8473282442749,819.2442748091603,0.5638149618675253,NP008_scene002
NP008_scene002_cell51,81,2004.8518518518522,1051.79012345679,0.8646171608470783,NP008_scene002
NP008_scene002_cell52,281,2009.1779359430607,474.71886120996436,0.7722329528709371,NP008_scene002
NP008_scene002_cell53,103,2011.1747572815534,1285.1747572815534,0.8342072746899115,NP008_scene002
NP008_scene002_cell54,271,2013.0701107011068,1008.4243542435423,0.4985245456490108,NP008_scene002
NP008_scene002_cell55,177,2013.2711864406774,1047.2372881355932,0.6887691100332124,NP008_scene002
NP008_scene002_cell56,393,2016.5394402035627,458.3078880407125,0.5491606674889207,NP008_scene002
NP008_scene002_cell57,105,2014.7809523809524,571.7428571428571,0.8285955669430691,NP008_scene002
NP008_scene002_cell58,564,2019.0797872340424,30.335106382978722,0.8273696380009389,NP008_scene002
NP008_scene002_cell59,343,2016.8367346938776,362.7755102040816,0.6552942391150168,NP008_scene002
NP008_scene002_cell60,71,2022.408450704225,1459.9577464788733,0.6706747428321181,NP008_scene002
NP008_scene002_cell61,366,2022.0601092896172,1522.139344262295,0.8478448291919296,NP008_scene002
NP008_scene002_cell62,360,2021.8111111111111,533.6444444444444,0.813704188216407,NP008_scene002
NP008_scene002_cell63,191,2022.69109947644,950.869109947644,0.6852278180253704,NP008_scene002
NP008_scene002_cell64,201,2024.0646766169157,485.0995024875622,0.7402371776132723,NP008_scene002
NP008_scene002_cell65,204,2023.9019607843134,772.9215686274508,0.8906905850959971,NP008_scene002
NP008_scene002_cell66,30,2023.6333333333332,1441.166666666667,0.6063933083744228,NP008_scene002
NP008_scene002_cell67,445,2024.7573033707865,8574.548314606742,0.5689487080685368,NP008_scene002
NP008_scene002_cell68,267,2026.438202247191,193.40823970037454,0.9043722484819008,NP008_scene002
NP008_scene002_cell69,164,2025.9878048780488,1405.8231707317073,0.5339594653569897,NP008_scene002
NP008_scene002_cell70,342,2024.4883040935672,802.6578947368422,0.8940708816769736,NP008_scene002
NP008_scene002_cell71,65,2027.2,1007.5384615384617,0.4369124147661736,NP008_scene002
NP008_scene002_cell72,171,2027.6549707602342,583.561403508772,0.6339091405105278,NP008_scene002
NP008_scene002_cell73,83,2028.9156626506024,1195.6626506024095,0.7989445572229412,NP008_scene002
NP008_scene002_cell74,342,2029.5438596491226,258.3654970760234,0.84396624736213,NP008_scene002
NP008_scene002_cell75,277,2030.480144404332,9665.523465703973,0.7783752179827741,NP008_scene002
NP008_scene002_cell76,497,2031.338028169014,45.72032193158954,0.9284347284287744,NP008_scene002
NP008_scene002_cell77,62,2030.7580645161293,1115.274193548387,0.8535337715411665,NP008_scene002
NP008_scene002_cell78,363,2031.404958677686,8606.429752066115,0.3837315766020741,NP008_scene002
NP008_scene002_cell79,153,2033.9869281045749,355.18954248366015,0.7975052975655086,NP008_scene002
NP008_scene002_cell80,108,2033.7407407407406,1171.0462962962965,0.8708961937015489,NP008_scene002
NP008_scene002_cell81,548,2036.1952554744528,239.4580291970803,0.2420994629884745,NP008_scene002
NP008_scene002_cell83,329,2036.4376899696051,453.91489361702133,0.4872800548755453,NP008_scene002
NP008_scene002_cell84,192,2035.848958333333,971.2916666666665,0.3714246886093909,NP008_scene002
NP008_scene002_cell85,234,2036.1196581196584,1660.41452991453,0.8153512292535804,NP008_scene002
NP008_scene002_cell86,231,2036.7619047619046,553.7359307359308,0.6043849359504879,NP008_scene002
NP008_scene002_cell87,218,2037.3669724770639,875.302752293578,0.8782412670434101,NP008_scene002
NP008_scene002_cell88,417,2036.8872901678656,1615.652278177458,0.4200944146651808,NP008_scene002
NP008_scene002_cell89,242,2037.8305785123969,1060.3760330578511,0.8313740010438271,NP008_scene002
NP008_scene002_cell90,315,2036.6063492063493,1795.7460317460318,0.9422437700101106,NP008_scene002
NP008_scene002_cell91,103,2040.3300970873786,497.3689320388348,0.8296961883124118,NP008_scene002
NP008_scene002_cell92,60,2039.5,65.28333333333333,0.7987140286469776,NP008_scene002
NP008_scene002_cell93,61,2041.344262295082,566.5573770491802,0.734884871147174,NP008_scene002
NP008_scene002_cell94,60,2041.083333333333,1176.8,0.7090514659052121,NP008_scene002
NP008_scene002_cell95,451,2041.5764966740576,8631.41241685144,0.3806153274312801,NP008_scene002
NP008_scene002_cell96,222,2042.0225225225226,202.45495495495499,0.6830892985884056,NP008_scene002
NP008_scene002_cell97,148,2042.9864864864865,8589.966216216217,0.6596750757774664,NP008_scene002
NP008_scene002_cell98,157,2043.2547770700642,820.71974522293,0.5236821510292216,NP008_scene002
NP008_scene002_cell99,456,2044.021929824561,8655.462719298246,0.4381075257453856,NP008_scene002
NP008_scene002_cell100,176,2044.6761363636365,1285.4829545454545,0.8199858283999069,NP008_scene002
NP008_scene002_cell101,157,2046.6751592356686,1717.6687898089172,0.9154930062812052,NP008_scene002
NP008_scene002_cell102,138,2045.6811594202895,1850.2608695652173,0.2144399936225012,NP008_scene002
NP008_scene002_cell103,419,2046.4606205250602,1031.9498806682575,0.8405252118144863,NP008_scene002
