,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP016_scene001_cell1,30,0.8666666666666667,947.5333333333333,0.9564781670907934,NP016_scene001
NP016_scene001_cell2,164,3.5609756097560976,1196.6402439024394,0.8810352897785032,NP016_scene001
NP016_scene001_cell3,125,3.8,1148.144,0.7367997451937845,NP016_scene001
NP016_scene001_cell4,101,3.5049504950495045,3181.920792079208,0.7366025413676499,NP016_scene001
NP016_scene001_cell5,356,5.314606741573034,727.3623595505617,0.92407222086044,NP016_scene001
NP016_scene001_cell6,202,5.435643564356437,870.960396039604,0.7153200049300185,NP016_scene001
NP016_scene001_cell7,234,5.4444444444444455,595.3461538461537,0.7171510321743367,NP016_scene001
NP016_scene001_cell8,328,8.698170731707316,785.1036585365854,0.5263892684571424,NP016_scene001
NP016_scene001_cell9,294,7.598639455782312,640.9353741496599,0.8462237390055559,NP016_scene001
NP016_scene001_cell10,357,8.568627450980392,966.8515406162467,0.7326110237997284,NP016_scene001
NP016_scene001_cell11,217,7.474654377880183,1002.9907834101382,0.5678077444016109,NP016_scene001
NP016_scene001_cell12,430,12.365116279069767,922.0953488372094,0.7850703570825422,NP016_scene001
NP016_scene001_cell13,215,10.772093023255813,2789.7069767441862,0.502858015697034,NP016_scene001
NP016_scene001_cell14,473,10.778012684989429,833.1014799154334,0.6629503850515392,NP016_scene001
NP016_scene001_cell15,78,16.73076923076923,608.3589743589744,0.5026767902402315,NP016_scene001
NP016_scene001_cell16,66,20.12121212121212,590.7727272727273,0.7434708717621022,NP016_scene001
NP016_scene001_cell17,322,23.52173913043478,621.7111801242237,0.6828143937726862,NP016_scene001
NP016_scene001_cell18,143,24.86713286713287,602.0909090909091,0.25214503673932515,NP016_scene001
NP016_scene001_cell19,201,25.179104477611943,775.5970149253732,0.7511142583144621,NP016_scene001
NP016_scene001_cell20,355,26.805633802816907,1189.205633802817,0.7679143777730352,NP016_scene001
NP016_scene001_cell21,1544,22.718911917098445,696.4488341968912,0.7591550985657751,NP016_scene001
NP016_scene001_cell22,479,27.123173277661795,762.8872651356993,0.8808109193769923,NP016_scene001
NP016_scene001_cell23,1408,36.27485795454545,731.9431818181819,0.7971042557831459,NP016_scene001
NP016_scene001_cell24,197,40.24873096446701,775.2131979695431,0.8227244258135601,NP016_scene001
NP016_scene001_cell25,433,39.46882217090069,797.2540415704387,0.8724360843826521,NP016_scene001
NP016_scene001_cell26,633,41.110584518167464,993.214849921011,0.8887455336460758,NP016_scene001
NP016_scene001_cell27,611,42.39934533551555,1161.9296235679215,0.3850229506789905,NP016_scene001
NP016_scene001_cell28,17,53.70588235294117,1054.9411764705883,0.908202889196557,NP016_scene001
NP016_scene001_cell29,411,46.08029197080292,1278.3552311435526,0.7500455808215493,NP016_scene001
NP016_scene001_cell30,496,47.360887096774185,1025.7903225806454,0.8716398851164318,NP016_scene001
NP016_scene001_cell31,236,49.0042372881356,1245.7669491525426,0.90219642122053,NP016_scene001
NP016_scene001_cell32,348,52.64080459770115,1187.2471264367814,0.6775362186110381,NP016_scene001
NP016_scene001_cell33,130,55.676923076923075,1001.1384615384616,0.2316012665644684,NP016_scene001
NP016_scene001_cell34,459,56.405228758169926,628.0849673202614,0.7015150506352283,NP016_scene001
NP016_scene001_cell35,368,59.89402173913044,1129.1576086956522,0.6173483368253174,NP016_scene001
NP016_scene001_cell36,92,61.78260869565217,975.8152173913044,0.7319691170721422,NP016_scene001
NP016_scene001_cell37,266,65.14661654135338,762.187969924812,0.8880979684738948,NP016_scene001
NP016_scene001_cell38,197,66.80203045685279,752.8071065989847,0.9462738877343452,NP016_scene001
NP016_scene001_cell39,280,67.68928571428572,1040.3607142857145,0.8890241983635955,NP016_scene001
NP016_scene001_cell40,262,69.21374045801527,921.8969465648855,0.6554589921000453,NP016_scene001
NP016_scene001_cell41,466,82.38841201716738,995.148068669528,0.8601508866056337,NP016_scene001
NP016_scene001_cell42,161,90.22360248447204,1034.0434782608695,0.9387677325435396,NP016_scene001
NP016_scene001_cell43,511,90.22700587084148,1156.7553816046966,0.7280685605725998,NP016_scene001
NP016_scene001_cell44,53,92.33962264150944,937.433962264151,0.4328126055645364,NP016_scene001
NP016_scene001_cell45,149,94.96644295302013,1114.8791946308722,0.8524533501872028,NP016_scene001
NP016_scene001_cell46,28,107.21428571428572,1180.8214285714287,0.7338539565650274,NP016_scene001
NP016_scene001_cell47,621,107.8840579710145,2294.093397745572,0.5082001546881025,NP016_scene001
NP016_scene001_cell48,610,110.28852459016392,1002.139344262295,0.8460553830950626,NP016_scene001
NP016_scene001_cell49,295,110.08474576271186,1211.3627118644067,0.6956179437179522,NP016_scene001
NP016_scene001_cell50,517,113.5164410058027,1113.742746615087,0.5513128154486754,NP016_scene001
NP016_scene001_cell51,159,115.33962264150944,1152.7358490566035,0.8047303903568868,NP016_scene001
NP016_scene001_cell52,456,118.30263157894736,1093.3969298245613,0.6214396648981827,NP016_scene001
NP016_scene001_cell53,120,119.025,1018.4666666666667,0.8543439018979232,NP016_scene001
NP016_scene001_cell54,119,120.63865546218487,1129.0168067226891,0.5212066148019918,NP016_scene001
NP016_scene001_cell55,76,122.18421052631581,1198.157894736842,0.5713331474422146,NP016_scene001
NP016_scene001_cell56,212,127.25,1280.2358490566035,0.2743909292558069,NP016_scene001
NP016_scene001_cell57,366,132.75956284153006,1260.1803278688526,0.6789846239930082,NP016_scene001
NP016_scene001_cell58,1103,130.0716228467815,2319.213055303717,0.5472577764103804,NP016_scene001
NP016_scene001_cell59,228,136.31140350877192,1223.609649122807,0.8789612960394565,NP016_scene001
NP016_scene001_cell60,25,140.0,1016.12,0.7476435471255158,NP016_scene001
NP016_scene001_cell61,704,142.6193181818182,1086.627840909091,0.8795449060823046,NP016_scene001
NP016_scene001_cell62,512,143.623046875,2264.20703125,0.6038777256456547,NP016_scene001
NP016_scene001_cell63,562,143.25800711743773,1114.7313167259788,0.7183722913986478,NP016_scene001
NP016_scene001_cell64,102,143.91176470588238,1239.0196078431372,0.5949522896718509,NP016_scene001
NP016_scene001_cell65,524,146.08015267175568,2286.6603053435115,0.43443937928634985,NP016_scene001
