,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP015_scene001_cell1,266,9.300751879699249,7801.883458646616,0.8003720184379728,NP015_scene001
NP015_scene001_cell2,138,10.014492753623188,7854.101449275363,0.2814848506935317,NP015_scene001
NP015_scene001_cell3,519,13.901734104046245,7786.639691714837,0.7746648545410779,NP015_scene001
NP015_scene001_cell4,625,25.6624,7815.5792,0.8502130362069775,NP015_scene001
NP015_scene001_cell5,466,34.611587982832624,7851.7188841201705,0.5931417199273389,NP015_scene001
NP015_scene001_cell6,367,38.35422343324251,7766.24523160763,0.8454688060973129,NP015_scene001
NP015_scene001_cell7,618,49.1294498381877,7805.96925566343,0.8815834810227856,NP015_scene001
NP015_scene001_cell8,585,54.17606837606838,7783.041025641025,0.9561060842699436,NP015_scene001
NP015_scene001_cell9,331,63.46525679758307,7835.7099697885205,0.7084446869872941,NP015_scene001
NP015_scene001_cell10,303,80.9009900990099,7805.079207920792,0.7103470503350815,NP015_scene001
NP015_scene001_cell11,769,84.8257477243173,7765.165149544863,0.923836249865038,NP015_scene001
NP015_scene001_cell12,268,98.13432835820896,7795.981343283582,0.7279287061751524,NP015_scene001
NP015_scene001_cell13,613,100.7194127243067,7839.536704730833,0.7865514009123764,NP015_scene001
NP015_scene001_cell14,738,108.09485094850949,7777.9769647696485,0.8150046475897603,NP015_scene001
NP015_scene001_cell15,461,121.77440347071585,7835.529284164859,0.8052789355609385,NP015_scene001
NP015_scene001_cell16,321,126.57632398753893,7817.13707165109,0.6884377795835098,NP015_scene001
NP015_scene001_cell17,510,156.26274509803918,7792.080392156863,0.6881277448637652,NP015_scene001
NP015_scene001_cell18,719,166.06954102920724,7842.031988873437,0.9518268848304632,NP015_scene001
NP015_scene001_cell19,580,163.95689655172413,7820.334482758621,0.7817326231678524,NP015_scene001
NP015_scene001_cell20,619,183.5379644588045,7855.996768982231,0.9328653454342398,NP015_scene001
NP015_scene001_cell21,104,189.5480769230769,5657.951923076923,0.969115452315776,NP015_scene001
NP015_scene001_cell22,205,189.74146341463413,7781.878048780488,0.619679104416728,NP015_scene001
NP015_scene001_cell23,444,192.90990990990989,7798.398648648647,0.8010336392481302,NP015_scene001
NP015_scene001_cell24,1388,213.2118155619597,7828.834293948127,0.8049932373915653,NP015_scene001
NP015_scene001_cell25,1110,210.70270270270268,7859.452252252252,0.8393921635538031,NP015_scene001
NP015_scene001_cell26,453,261.51876379690947,7822.158940397351,0.9202846710783548,NP015_scene001
NP015_scene001_cell27,705,259.5219858156028,7799.268085106383,0.9062131453007553,NP015_scene001
NP015_scene001_cell28,625,269.3856,8283.464,0.5009149594082689,NP015_scene001
NP015_scene001_cell29,167,270.4311377245509,8487.34131736527,0.5289851235896771,NP015_scene001
NP015_scene001_cell30,991,267.4500504540868,6240.943491422805,0.9077847678861783,NP015_scene001
NP015_scene001_cell31,981,270.60448521916413,8413.756371049949,0.36710024527880797,NP015_scene001
NP015_scene001_cell32,342,271.7134502923977,6278.11111111111,0.6349279053964839,NP015_scene001
NP015_scene001_cell33,609,275.07717569786536,8509.875205254515,0.7135735125954641,NP015_scene001
NP015_scene001_cell34,655,281.2351145038168,5622.764885496184,0.38259543848142974,NP015_scene001
NP015_scene001_cell35,147,287.4421768707483,8249.897959183674,0.4269281313051679,NP015_scene001
NP015_scene001_cell36,410,290.5439024390244,7807.668292682927,0.6154074600800324,NP015_scene001
NP015_scene001_cell37,1122,295.26381461675584,8397.763814616757,0.8491533322962773,NP015_scene001
NP015_scene001_cell38,489,298.09406952965236,6378.613496932516,0.7664755654649358,NP015_scene001
NP015_scene001_cell39,657,310.2435312024353,6283.299847793,0.7527428149186055,NP015_scene001
NP015_scene001_cell40,476,311.7142857142857,7830.474789915966,0.8343985216167716,NP015_scene001
NP015_scene001_cell41,65,313.03076923076924,8648.23076923077,0.8320214680655291,NP015_scene001
NP015_scene001_cell42,761,314.45335085413933,6061.566360052562,0.3719623780682692,NP015_scene001
NP015_scene001_cell43,675,315.78222222222223,6347.339259259259,0.4926200457902053,NP015_scene001
NP015_scene001_cell44,145,315.69655172413786,8522.372413793104,0.6996362167630308,NP015_scene001
NP015_scene001_cell45,122,317.21311475409834,6485.860655737705,0.7716310108534955,NP015_scene001
NP015_scene001_cell46,443,311.53273137697516,7869.038374717833,0.8414737372518695,NP015_scene001
NP015_scene001_cell47,158,315.2278481012658,6318.462025316457,0.6404319833208544,NP015_scene001
NP015_scene001_cell48,423,321.8037825059102,7817.595744680851,0.8647528432611606,NP015_scene001
NP015_scene001_cell49,532,328.0676691729323,7861.87969924812,0.8175529108740465,NP015_scene001
NP015_scene001_cell50,624,338.30288461538464,6384.392628205128,0.7713713372985866,NP015_scene001
NP015_scene001_cell51,125,337.912,8497.904,0.9372411510198334,NP015_scene001
NP015_scene001_cell52,310,341.18709677419355,6325.3,0.6672248964541815,NP015_scene001
NP015_scene001_cell53,586,342.13139931740614,6501.269624573379,0.6916934452347847,NP015_scene001
NP015_scene001_cell54,243,341.8518518518518,8647.469135802468,0.8190365806871691,NP015_scene001
NP015_scene001_cell55,674,342.8902077151336,6013.160237388724,0.5591186948452069,NP015_scene001
NP015_scene001_cell56,567,345.7989417989418,5963.174603174603,0.8557500567945123,NP015_scene001
NP015_scene001_cell57,928,345.85452586206895,6304.2758620689665,0.5556825073417175,NP015_scene001
NP015_scene001_cell58,627,344.6347687400319,8361.96331738437,0.6771663732000379,NP015_scene001
NP015_scene001_cell59,156,346.08974358974365,6222.461538461538,0.6948370081432994,NP015_scene001
NP015_scene001_cell60,353,350.685552407932,6059.405099150142,0.5409718023739398,NP015_scene001
NP015_scene001_cell61,480,360.40625,5920.99375,0.5019764378060511,NP015_scene001
NP015_scene001_cell62,189,364.1534391534392,6014.201058201058,0.7687295955277486,NP015_scene001
NP015_scene001_cell63,362,364.9834254143648,5974.016574585636,0.6157445087303954,NP015_scene001
NP015_scene001_cell64,480,365.65625,6331.7375,0.8387042133911317,NP015_scene001
NP015_scene001_cell65,225,366.8977777777778,5993.311111111111,0.5538831453936125,NP015_scene001
NP015_scene001_cell66,958,366.46137787056364,6364.736951983298,0.8469773645987438,NP015_scene001
NP015_scene001_cell67,635,369.91181102362196,7873.0157480314965,0.7805054691921243,NP015_scene001
NP015_scene001_cell68,321,372.5763239875389,8517.825545171341,0.6377570496025567,NP015_scene001
NP015_scene001_cell69,482,372.64522821576764,8580.30082987552,0.9144034976481048,NP015_scene001
NP015_scene001_cell70,322,374.46583850931677,8282.344720496894,0.5415949607073436,NP015_scene001
NP015_scene001_cell71,108,373.8148148148149,8301.768518518518,0.6064925134042579,NP015_scene001
NP015_scene001_cell72,273,378.61172161172163,5954.875457875458,0.8557213454086295,NP015_scene001
NP015_scene001_cell73,592,381.2449324324325,8242.398648648648,0.6988546526070654,NP015_scene001
NP015_scene001_cell74,734,383.9931880108992,6406.58310626703,0.7972120152105074,NP015_scene001
NP015_scene001_cell75,316,386.5411392405063,8498.003164556962,0.5409801004395652,NP015_scene001
NP015_scene001_cell76,565,390.1398230088495,6516.224778761062,0.28530248620677395,NP015_scene001
NP015_scene001_cell77,426,392.793427230047,8189.664319248825,0.8021330492922195,NP015_scene001
NP015_scene001_cell78,461,395.058568329718,8353.566160520608,0.852599074582604,NP015_scene001
NP015_scene001_cell79,884,404.06674208144796,7873.045248868778,0.22979361626068365,NP015_scene001
NP015_scene001_cell80,406,401.49261083743835,6244.8029556650245,0.8053315249588886,NP015_scene001
NP015_scene001_cell81,885,405.671186440678,6401.48813559322,0.8708766579816618,NP015_scene001
NP015_scene001_cell82,319,413.2413793103448,8395.617554858934,0.7497118473820581,NP015_scene001
NP015_scene001_cell83,947,413.9376979936642,8464.529039070749,0.7821464323187911,NP015_scene001
NP015_scene001_cell84,683,414.5358711566618,7532.538799414348,0.6940124132692871,NP015_scene001
NP015_scene001_cell85,498,416.0261044176707,6223.106425702811,0.5101824191705115,NP015_scene001
NP015_scene001_cell86,316,427.98417721518985,8309.591772151898,0.6664520898526121,NP015_scene001
NP015_scene001_cell87,470,431.5212765957448,7882.536170212766,0.6991581515625926,NP015_scene001
NP015_scene001_cell88,315,437.1460317460317,6213.247619047618,0.6087224969273088,NP015_scene001
NP015_scene001_cell89,191,439.7853403141362,6239.136125654451,0.7715025966388338,NP015_scene001
NP015_scene001_cell90,1200,439.55416666666673,6378.729166666668,0.8121480876844308,NP015_scene001
NP015_scene001_cell91,456,440.9912280701754,8250.285087719298,0.682707940006741,NP015_scene001
NP015_scene001_cell92,494,444.49392712550605,8289.902834008097,0.5699061200602078,NP015_scene001
NP015_scene001_cell93,282,445.79432624113474,6804.765957446809,0.4062411431693516,NP015_scene001
NP015_scene001_cell94,240,447.8625,8607.270833333334,0.7454628217549494,NP015_scene001
NP015_scene001_cell95,462,449.0670995670996,6435.175324675325,0.7652395678573044,NP015_scene001
NP015_scene001_cell96,397,450.24433249370287,6361.453400503778,0.8463064016773318,NP015_scene001
NP015_scene001_cell97,390,452.2153846153846,8726.14358974359,0.9465563193362267,NP015_scene001
NP015_scene001_cell98,315,453.56825396825394,6200.809523809524,0.7307612920506066,NP015_scene001
NP015_scene001_cell99,341,457.22580645161287,8138.1436950146635,0.7109154538041529,NP015_scene001
NP015_scene001_cell100,194,457.9742268041237,8184.572164948455,0.8847179688696118,NP015_scene001
NP015_scene001_cell101,570,466.70877192982454,6362.580701754386,0.8830050103008023,NP015_scene001
NP015_scene001_cell102,139,475.43165467625903,8216.971223021583,0.8427605046333689,NP015_scene001
NP015_scene001_cell103,329,475.2765957446808,8720.592705167173,0.8826191065715918,NP015_scene001
NP015_scene001_cell104,402,476.69154228855723,6343.718905472637,0.6902533707575272,NP015_scene001
NP015_scene001_cell105,275,477.30909090909086,8753.76,0.8167723209160405,NP015_scene001
NP015_scene001_cell106,391,477.1764705882353,8572.521739130434,0.9189387052091466,NP015_scene001
NP015_scene001_cell107,512,478.7109375,8255.05859375,0.6673320493900728,NP015_scene001
NP015_scene001_cell108,310,482.55483870967737,8626.0,0.9574369255279604,NP015_scene001
NP015_scene001_cell109,461,485.07592190889363,6456.030368763559,0.9242414070852512,NP015_scene001
NP015_scene001_cell110,738,486.99322493224935,6682.165311653116,0.8286199501787802,NP015_scene001
NP015_scene001_cell111,211,486.5876777251185,8324.412322274882,0.7158259377166307,NP015_scene001
NP015_scene001_cell112,469,486.5692963752665,8454.034115138593,0.965308415780297,NP015_scene001
NP015_scene001_cell113,122,488.0491803278688,6312.11475409836,0.7438367098263967,NP015_scene001
NP015_scene001_cell114,154,488.14935064935065,8569.623376623376,0.8603299190535856,NP015_scene001
NP015_scene001_cell115,198,488.5,8299.272727272728,0.8736483982963066,NP015_scene001
NP015_scene001_cell116,190,490.5789473684209,5966.87894736842,0.8105642442225609,NP015_scene001
NP015_scene001_cell117,501,489.4890219560878,5997.425149700599,0.6773623084607235,NP015_scene001
NP015_scene001_cell118,197,489.84263959390864,6959.284263959391,0.7840230270800294,NP015_scene001
NP015_scene001_cell119,237,498.324894514768,8067.2573839662455,0.7571910954051834,NP015_scene001
NP015_scene001_cell120,440,498.97045454545463,6348.513636363637,0.6968177603939669,NP015_scene001
NP015_scene001_cell121,280,499.38214285714287,8499.396428571428,0.7194087085890114,NP015_scene001
NP015_scene001_cell122,414,502.43236714975853,6969.949275362319,0.4994086416773362,NP015_scene001
NP015_scene001_cell123,172,504.5174418604651,8519.040697674418,0.8973184226452392,NP015_scene001
NP015_scene001_cell124,464,506.51077586206895,6946.771551724139,0.7302120534610138,NP015_scene001
NP015_scene001_cell125,301,507.7508305647841,8712.046511627907,0.8243960964482462,NP015_scene001
NP015_scene001_cell126,642,507.1292834890965,8795.138629283489,0.3518185879034058,NP015_scene001
NP015_scene001_cell127,60,507.65,6096.016666666666,0.6707934933090132,NP015_scene001
NP015_scene001_cell128,385,508.1766233766234,8459.64935064935,0.9443433117901768,NP015_scene001
NP015_scene001_cell129,295,509.41355932203385,5852.193220338983,0.7218901314532984,NP015_scene001
NP015_scene001_cell130,334,509.97005988023966,8106.781437125748,0.7053613160859336,NP015_scene001
NP015_scene001_cell131,655,509.99083969465653,8991.796946564886,0.5657399755993665,NP015_scene001
NP015_scene001_cell132,68,512.75,8078.838235294117,0.6778763941323391,NP015_scene001
NP015_scene001_cell133,90,513.1333333333333,8028.288888888889,0.6731777947744368,NP015_scene001
NP015_scene001_cell134,452,514.1327433628319,5985.862831858407,0.5428860381685395,NP015_scene001
NP015_scene001_cell135,376,514.6489361702128,6286.114361702128,0.9271928570950156,NP015_scene001
NP015_scene001_cell136,262,514.5496183206106,8615.362595419847,0.8944892292534781,NP015_scene001
NP015_scene001_cell137,303,516.3267326732673,8143.729372937294,0.7362740555727859,NP015_scene001
NP015_scene001_cell138,401,515.790523690773,8593.017456359103,0.8181147634082089,NP015_scene001
NP015_scene001_cell139,580,520.4879310344828,8344.660344827586,0.6109550419487363,NP015_scene001
NP015_scene001_cell140,188,521.1329787234041,6241.867021276596,0.7996352286446405,NP015_scene001
NP015_scene001_cell141,215,521.1813953488372,8264.632558139534,0.8505921428440949,NP015_scene001
NP015_scene001_cell142,303,520.6072607260726,8369.184818481848,0.8898949803967621,NP015_scene001
NP015_scene001_cell143,239,522.652719665272,6373.2677824267785,0.8880043100214976,NP015_scene001
NP015_scene001_cell144,270,523.6814814814815,8515.12962962963,0.7058146771321755,NP015_scene001
NP015_scene001_cell145,174,523.6264367816092,8693.965517241379,0.4879212102926451,NP015_scene001
NP015_scene001_cell146,159,524.5220125786163,5864.66037735849,0.7585690665483026,NP015_scene001
NP015_scene001_cell147,144,525.0694444444445,8761.340277777777,0.7040632637017976,NP015_scene001
NP015_scene001_cell148,934,528.1563169164882,5954.456102783725,0.8858428385526044,NP015_scene001
NP015_scene001_cell149,258,527.8875968992248,8535.089147286822,0.7562746288748016,NP015_scene001
NP015_scene001_cell150,621,529.6392914653784,5928.048309178744,0.7660029124602811,NP015_scene001
NP015_scene001_cell151,596,535.0134228187919,5901.416107382552,0.5718569239391753,NP015_scene001
NP015_scene001_cell152,314,535.1433121019109,8166.423566878981,0.7562167208243367,NP015_scene001
NP015_scene001_cell153,539,537.3729128014842,8287.539888682746,0.8729448548999669,NP015_scene001
NP015_scene001_cell154,191,539.3455497382199,6186.387434554975,0.7629354612274412,NP015_scene001
NP015_scene001_cell155,703,541.4651493598864,6003.578947368421,0.6415514329195137,NP015_scene001
NP015_scene001_cell156,604,542.4387417218543,6232.0198675496695,0.924967331223992,NP015_scene001
NP015_scene001_cell157,271,542.9704797047972,5851.89298892989,0.4977841437722365,NP015_scene001
NP015_scene001_cell158,465,543.8559139784946,8848.156989247313,0.9455676146927932,NP015_scene001
NP015_scene001_cell159,348,547.8390804597701,7991.5488505747135,0.527438223258975,NP015_scene001
NP015_scene001_cell160,635,549.8440944881891,6299.291338582677,0.9494802869133026,NP015_scene001
NP015_scene001_cell161,290,550.1413793103449,8303.313793103449,0.718157752213794,NP015_scene001
NP015_scene001_cell162,411,550.9172749391728,5872.671532846715,0.7599600716216718,NP015_scene001
NP015_scene001_cell163,47,554.7659574468087,5920.574468085108,0.7964446808211874,NP015_scene001
NP015_scene001_cell164,268,551.5970149253732,5967.246268656716,0.7273431593617388,NP015_scene001
NP015_scene001_cell165,116,552.3620689655172,5887.922413793103,0.943858277858269,NP015_scene001
NP015_scene001_cell166,207,551.8454106280193,8798.884057971014,0.9027163434346382,NP015_scene001
NP015_scene001_cell167,187,552.807486631016,6831.4812834224595,0.6929349377956611,NP015_scene001
NP015_scene001_cell168,19,554.5263157894736,8084.947368421053,0.5256636073538874,NP015_scene001
NP015_scene001_cell169,334,556.7994011976049,8322.035928143712,0.5319088383963617,NP015_scene001
NP015_scene001_cell170,296,559.3547297297297,8202.949324324325,0.7169246590155651,NP015_scene001
NP015_scene001_cell171,95,560.8842105263159,8143.252631578946,0.7806206097756111,NP015_scene001
NP015_scene001_cell172,569,558.3479789103691,8439.008787346222,0.8770727152860279,NP015_scene001
