,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP035_scene001_cell4,245,6.420408163265308,2335.1510204081633,0.4686748884020922,NP035_scene001,4
NP035_scene001_cell7,390,19.45897435897436,1637.7282051282052,0.6903259623081905,NP035_scene001,7
NP035_scene001_cell8,23,20.869565217391305,2398.4347826086955,0.8857752991916387,NP035_scene001,8
NP035_scene001_cell14,136,45.86764705882353,2386.6176470588234,0.8983414305409361,NP035_scene001,14
NP035_scene001_cell18,273,65.71428571428571,1635.5311355311355,0.7126764769555255,NP035_scene001,18
NP035_scene001_cell22,232,72.85775862068967,2427.5517241379307,0.8326796290044022,NP035_scene001,22
NP035_scene001_cell26,304,93.63486842105264,2435.4638157894738,0.701849418244658,NP035_scene001,26
NP035_scene001_cell29,99,100.93939393939394,1668.5252525252524,0.7001292391263275,NP035_scene001,29
NP035_scene001_cell31,142,105.28169014084507,1685.6830985915494,0.8605270792789756,NP035_scene001,31
NP035_scene001_cell35,128,118.046875,2403.9296875,0.8006607492980136,NP035_scene001,35
NP035_scene001_cell42,199,141.15075376884425,2440.6633165829144,0.7920288550111129,NP035_scene001,42
NP035_scene001_cell47,408,185.77696078431373,1669.1789215686276,0.8806836836251037,NP035_scene001,47
NP035_scene001_cell48,523,190.5430210325048,2443.059273422562,0.8720548768952391,NP035_scene001,48
NP035_scene001_cell51,303,192.6501650165017,2492.3729372937296,0.7811123292242437,NP035_scene001,51
NP035_scene001_cell54,67,202.0,2483.9402985074626,0.9624201514696562,NP035_scene001,54
NP035_scene001_cell56,239,209.46861924686192,2453.0041841004186,0.7574689470175693,NP035_scene001,56
NP035_scene001_cell57,407,215.0859950859951,1662.0368550368548,0.7212487590639475,NP035_scene001,57
NP035_scene001_cell59,699,216.3161659513591,2511.845493562232,0.8512757196777285,NP035_scene001,59
NP035_scene001_cell62,792,226.020202020202,2474.4848484848485,0.7617050299989261,NP035_scene001,62
NP035_scene001_cell63,257,232.2879377431907,2502.575875486381,0.8189395165879086,NP035_scene001,63
NP035_scene001_cell67,16,242.625,1683.5,0.8916377747406884,NP035_scene001,67
NP035_scene001_cell74,171,254.96491228070167,2540.263157894737,0.8812528768693575,NP035_scene001,74
NP035_scene001_cell75,111,255.981981981982,1638.5315315315313,0.9108696475282452,NP035_scene001,75
NP035_scene001_cell77,146,266.2671232876712,1634.0684931506848,0.8796343324835479,NP035_scene001,77
NP035_scene001_cell78,469,265.37100213219617,2502.756929637527,0.8641404329587187,NP035_scene001,78
NP035_scene001_cell81,401,274.08229426433917,2523.0324189526186,0.8212554153183429,NP035_scene001,81
NP035_scene001_cell89,170,300.0352941176472,2518.5588235294117,0.7573523680474306,NP035_scene001,89
NP035_scene001_cell92,84,303.1904761904762,2550.7738095238096,0.9064693932106874,NP035_scene001,92
NP035_scene001_cell99,356,325.65168539325845,2531.154494382023,0.6083505965431312,NP035_scene001,99
NP035_scene001_cell100,153,326.5032679738562,1676.2875816993467,0.5962781112730573,NP035_scene001,100
NP035_scene001_cell108,159,350.75471698113205,1682.4905660377358,0.9389479363467425,NP035_scene001,108
NP035_scene001_cell113,156,354.3653846153846,2505.358974358974,0.8133650952769195,NP035_scene001,113
