,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP027_scene001_cell1,29,16.620689655172413,9678.793103448277,0.8936848000945015,NP027_scene001,1
NP027_scene001_cell2,161,55.068322981366464,2906.2484472049687,0.4188057252361534,NP027_scene001,2
NP027_scene001_cell3,114,157.6315789473684,3164.3070175438597,0.5962963586250475,NP027_scene001,3
NP027_scene001_cell4,81,161.77777777777774,3205.0617283950623,0.7400830729762441,NP027_scene001,4
NP027_scene001_cell5,17,165.94117647058823,3292.9411764705883,0.49207341525681303,NP027_scene001,5
NP027_scene001_cell6,638,170.2006269592476,2995.9106583072107,0.9283839256406208,NP027_scene001,6
NP027_scene001_cell7,153,178.9738562091503,2913.385620915033,0.8267820708399799,NP027_scene001,7
NP027_scene001_cell8,154,181.7922077922078,3161.7077922077924,0.7188568699764062,NP027_scene001,8
NP027_scene001_cell9,232,182.7801724137931,2944.172413793104,0.6917353112092806,NP027_scene001,9
NP027_scene001_cell11,72,191.41666666666663,3148.347222222222,0.744088466581167,NP027_scene001,11
NP027_scene001_cell12,190,193.0263157894737,2988.931578947369,0.9482159796687112,NP027_scene001,12
NP027_scene001_cell13,137,195.80291970802918,2766.408759124088,0.6248408657764679,NP027_scene001,13
NP027_scene001_cell17,156,203.0576923076923,2915.769230769231,0.8242221173187851,NP027_scene001,17
NP027_scene001_cell20,284,212.03873239436615,2682.510563380282,0.8931971021485536,NP027_scene001,20
NP027_scene001_cell32,222,232.55405405405412,3565.815315315316,0.7675756771420793,NP027_scene001,32
NP027_scene001_cell47,177,262.8474576271187,4190.220338983051,0.9339092778106812,NP027_scene001,47
NP027_scene001_cell48,35,265.2857142857143,2413.0285714285715,0.9623146956380141,NP027_scene001,48
NP027_scene001_cell59,234,278.62393162393164,2466.115384615385,0.83073186968883,NP027_scene001,59
NP027_scene001_cell79,762,318.5314960629921,2423.1299212598424,0.6432137935773357,NP027_scene001,79
NP027_scene001_cell98,347,344.66858789625365,2000.1613832853027,0.7001420384906264,NP027_scene001,98
NP027_scene001_cell103,448,347.47544642857144,2234.761160714286,0.9105572488309962,NP027_scene001,103
NP027_scene001_cell105,377,349.0822281167109,2191.262599469496,0.9409466152726048,NP027_scene001,105
NP027_scene001_cell112,509,358.1866404715128,2148.8172888015715,0.9094179647036902,NP027_scene001,112
NP027_scene001_cell132,1076,387.3150557620818,9118.662639405204,0.3730810805981712,NP027_scene001,132
NP027_scene001_cell136,260,388.6038461538463,4427.95,0.7438812188788029,NP027_scene001,136
NP027_scene001_cell183,256,447.49609375,2319.84375,0.9467896298669316,NP027_scene001,183
NP027_scene001_cell186,252,446.5,2360.4761904761904,0.4208786182096039,NP027_scene001,186
NP027_scene001_cell190,650,453.15076923076936,2057.090769230769,0.35154360187896083,NP027_scene001,190
