1 , 0
2 , 2
3 , 3
4 , 0
5 , 0
6 , 0
7 , 0
8 , 0
9 , 0
10 , 0
11 , 0
12 , 0
13 , 3
14 , 0
15 , 0
16 , 0
17 , 0
18 , 3
19 , 2
20 , 0
21 , 0
22 , 0
23 , 0
24 , 0
25 , 0
26 , 1
27 , 0
28 , 0
29 , 0
30 , 4
31 , 1
32 , 0
33 , 0
34 , 4
35 , 0
36 , 0
37 , 0
38 , 3
39 , 0
40 , 1
41 , 4
42 , 0
43 , 0
44 , 4
45 , 6
46 , 0
47 , 4
48 , 4
49 , 1
50 , 0
51 , 0
52 , 4
53 , 0
54 , 0
55 , 8
56 , 7
57 , 0
58 , 0
59 , 3
60 , 5
61 , 0
62 , 0
63 , 4
64 , 1
65 , 4
66 , 0
67 , 2
68 , 0
69 , 5
70 , 3
71 , 0
72 , 0
73 , 4
74 , 0
75 , 0
76 , 0
77 , 0
78 , 0
79 , 1
80 , 0
81 , 2
82 , 0
83 , 0
84 , 0
85 , 1
86 , 0
87 , 0
88 , 1
89 , 0
90 , 5
91 , 7
92 , 0
93 , 0
94 , 0
95 , 1
96 , 2
97 , 0
98 , 7
99 , 0
100 , 0
101 , 0
102 , 0
103 , 0
104 , 0
105 , 0
106 , 0
107 , 5
108 , 0
109 , 1
110 , 1
111 , 0
112 , 0
113 , 0
114 , 7
115 , 0
116 , 19
117 , 0
118 , 0
119 , 0
120 , 0
121 , 0
122 , 0
123 , 0
124 , 0
125 , 0
126 , 0
127 , 0
128 , 1
129 , 3
130 , 5
131 , 0
132 , 3
133 , 0
134 , 0
135 , 0
136 , 0
137 , 0
138 , 7
139 , 0
140 , 1
141 , 0
142 , 0
143 , 0
144 , 3
145 , 2
146 , 0
147 , 5
148 , 1
149 , 0
150 , 0
151 , 3
152 , 0
153 , 0
154 , 0
155 , 0
156 , 2
157 , 13
158 , 0
159 , 6
160 , 0
161 , 1
162 , 0
163 , 0
164 , 0
165 , 0
166 , 0
167 , 0
168 , 0
169 , 2
170 , 2
171 , 0
172 , 0
173 , 1
174 , 3
175 , 0
176 , 2
177 , 0
178 , 0
179 , 8
180 , 3
181 , 0
182 , 11
183 , 0
184 , 0
185 , 9
186 , 0
187 , 0
188 , 0
189 , 2
190 , 0
191 , 0
192 , 4
193 , 0
194 , 2
195 , 1
196 , 0
197 , 2
198 , 1
199 , 0
200 , 0
201 , 7
202 , 8
203 , 0
204 , 0
205 , 7
206 , 8
207 , 0
208 , 2
209 , 0
210 , 0
211 , 0
212 , 0
213 , 1
214 , 11
215 , 0
216 , 1
217 , 7
218 , 3
219 , 21
220 , 0
221 , 1
222 , 1
223 , 0
224 , 9
225 , 3
226 , 3
227 , 6
228 , 1
229 , 10
230 , 1
231 , 3
232 , 2
233 , 3
234 , 7
235 , 2
236 , 2
237 , 2
238 , 0
239 , 4
240 , 0
241 , 2
242 , 1
243 , 0
244 , 3
245 , 9
246 , 0
247 , 0
248 , 5
249 , 0
250 , 0
251 , 0
252 , 0
253 , 1
254 , 0
255 , 0
256 , 2
257 , 0
258 , 0
259 , 11
260 , 0
261 , 1
262 , 3
263 , 1
264 , 0
265 , 0
