1 , 8 , 13
2 , 246 , 12
3 , 293 , 6
4 , 335 , 8
5 , 397 , 8
6 , 803 , 5
7 , 846 , 21
8 , 899 , 11
9 , 951 , 7
10 , 986 , 14
11 , 383 , 23
12 , 362 , 26
13 , 815 , 20
14 , 929 , 21
15 , 655 , 19
16 , 142 , 17
17 , 600 , 20
18 , 632 , 28
19 , 55 , 28
20 , 733 , 41
21 , 566 , 33
22 , 204 , 32
23 , 610 , 35
24 , 773 , 47
25 , 15 , 48
26 , 958 , 52
27 , 264 , 78
28 , 890 , 67
29 , 359 , 58
30 , 436 , 74
31 , 593 , 80
32 , 354 , 82
33 , 454 , 87
34 , 390 , 96
35 , 509 , 91
36 , 233 , 97
37 , 459 , 114
38 , 360 , 111
39 , 869 , 125
40 , 734 , 118
41 , 794 , 123
42 , 322 , 120
43 , 248 , 127
44 , 520 , 137
45 , 599 , 138
46 , 939 , 142
47 , 333 , 139
48 , 656 , 149
49 , 729 , 142
50 , 862 , 177
51 , 980 , 163
52 , 60 , 145
53 , 402 , 152
54 , 371 , 168
55 , 440 , 154
56 , 805 , 163
57 , 749 , 159
58 , 155 , 166
59 , 116 , 170
60 , 66 , 166
61 , 443 , 173
62 , 408 , 184
63 , 139 , 180
64 , 333 , 180
65 , 318 , 184
66 , 613 , 208
67 , 652 , 215
68 , 944 , 196
69 , 913 , 218
70 , 506 , 214
71 , 534 , 224
72 , 885 , 226
73 , 738 , 243
74 , 545 , 242
75 , 581 , 249
76 , 620 , 253
77 , 645 , 260
78 , 126 , 260
79 , 286 , 260
80 , 724 , 272
81 , 1004 , 270
82 , 758 , 274
83 , 105 , 273
84 , 667 , 284
85 , 548 , 287
86 , 700 , 280
87 , 583 , 310
88 , 79 , 293
89 , 123 , 287
90 , 101 , 291
91 , 956 , 295
92 , 985 , 299
93 , 427 , 309
94 , 632 , 320
95 , 710 , 325
96 , 960 , 315
97 , 466 , 318
98 , 982 , 325
99 , 605 , 332
100 , 338 , 329
101 , 491 , 329
102 , 468 , 347
103 , 952 , 346
104 , 655 , 345
105 , 95 , 341
106 , 497 , 348
107 , 580 , 352
108 , 513 , 356
109 , 846 , 370
110 , 249 , 374
111 , 277 , 369
112 , 569 , 379
113 , 613 , 381
114 , 978 , 392
115 , 871 , 376
116 , 312 , 383
117 , 115 , 392
118 , 817 , 391
119 , 89 , 401
120 , 805 , 402
121 , 837 , 412
122 , 791 , 409
123 , 255 , 410
124 , 754 , 414
125 , 626 , 425
126 , 665 , 426
127 , 958 , 437
128 , 1012 , 426
129 , 313 , 424
130 , 885 , 436
131 , 387 , 451
132 , 834 , 461
133 , 927 , 459
134 , 613 , 453
135 , 203 , 461
136 , 742 , 471
137 , 483 , 473
138 , 802 , 489
139 , 863 , 487
140 , 183 , 487
141 , 293 , 483
142 , 201 , 483
143 , 274 , 498
144 , 260 , 512
145 , 771 , 513
146 , 600 , 511
147 , 492 , 524
148 , 692 , 520
149 , 235 , 523
150 , 808 , 530
151 , 831 , 530
152 , 733 , 548
153 , 206 , 539
154 , 790 , 549
155 , 820 , 558
156 , 550 , 570
157 , 651 , 561
158 , 763 , 558
159 , 939 , 566
160 , 984 , 569
161 , 1002 , 571
162 , 673 , 576
163 , 908 , 587
164 , 1014 , 587
165 , 595 , 595
166 , 677 , 595
167 , 991 , 601
168 , 712 , 609
169 , 40 , 608
170 , 565 , 615
171 , 895 , 617
172 , 226 , 619
173 , 913 , 638
174 , 696 , 635
175 , 370 , 634
176 , 571 , 639
177 , 715 , 643
178 , 489 , 646
179 , 590 , 650
180 , 372 , 668
181 , 666 , 661
182 , 732 , 664
183 , 975 , 661
184 , 399 , 658
185 , 757 , 662
186 , 513 , 666
187 , 306 , 670
188 , 435 , 670
189 , 895 , 679
190 , 961 , 702
191 , 613 , 683
192 , 686 , 683
193 , 918 , 699
194 , 440 , 691
195 , 852 , 691
196 , 674 , 697
197 , 295 , 700
198 , 635 , 699
199 , 739 , 713
200 , 224 , 719
201 , 333 , 706
202 , 885 , 740
203 , 523 , 713
204 , 1006 , 712
205 , 402 , 720
206 , 371 , 730
207 , 665 , 725
208 , 849 , 721
209 , 999 , 747
210 , 128 , 740
211 , 352 , 741
212 , 258 , 748
213 , 524 , 751
214 , 234 , 758
215 , 392 , 754
216 , 855 , 760
217 , 117 , 756
218 , 911 , 761
219 , 952 , 760
220 , 557 , 775
221 , 932 , 767
222 , 34 , 772
223 , 976 , 776
224 , 472 , 776
225 , 911 , 796
226 , 141 , 789
