1 , 1
2 , 0
3 , 7
4 , 0
5 , 0
6 , 0
7 , 4
8 , 0
9 , 3
10 , 0
11 , 0
12 , 0
13 , 3
14 , 2
15 , 4
16 , 4
17 , 0
18 , 0
19 , 2
20 , 0
21 , 2
22 , 0
23 , 0
24 , 0
25 , 0
26 , 0
27 , 1
28 , 9
29 , 0
30 , 0
31 , 0
32 , 0
33 , 0
34 , 2
35 , 0
36 , 0
37 , 0
38 , 0
39 , 0
40 , 4
41 , 0
42 , 1
43 , 5
44 , 0
45 , 3
46 , 0
47 , 3
48 , 0
49 , 0
50 , 0
51 , 3
52 , 5
53 , 3
54 , 3
55 , 0
56 , 0
57 , 2
58 , 3
59 , 0
60 , 0
61 , 0
62 , 1
63 , 1
64 , 2
65 , 0
66 , 1
67 , 0
68 , 0
69 , 9
70 , 0
71 , 3
72 , 0
73 , 1
74 , 0
75 , 0
76 , 0
77 , 0
78 , 0
79 , 1
80 , 0
81 , 0
82 , 0
83 , 3
84 , 1
85 , 0
86 , 2
87 , 0
88 , 0
89 , 0
90 , 0
91 , 0
92 , 3
93 , 2
94 , 2
95 , 2
96 , 1
97 , 0
98 , 0
99 , 0
100 , 0
101 , 0
102 , 5
103 , 0
104 , 1
105 , 5
106 , 0
107 , 0
108 , 0
109 , 0
110 , 0
111 , 0
112 , 8
