1 , 41 , 14
2 , 142 , 7
3 , 575 , 8
4 , 602 , 8
5 , 988 , 10
6 , 363 , 16
7 , 445 , 25
8 , 137 , 31
9 , 479 , 27
10 , 306 , 36
11 , 280 , 30
12 , 606 , 30
13 , 968 , 33
14 , 152 , 43
15 , 339 , 47
16 , 547 , 42
17 , 86 , 48
18 , 760 , 67
19 , 710 , 63
20 , 229 , 65
21 , 294 , 60
22 , 349 , 68
23 , 626 , 82
24 , 112 , 92
25 , 333 , 79
26 , 70 , 89
27 , 708 , 84
28 , 425 , 87
29 , 594 , 89
30 , 957 , 89
31 , 504 , 93
32 , 375 , 98
33 , 467 , 108
34 , 404 , 108
35 , 658 , 106
36 , 772 , 109
37 , 704 , 109
38 , 528 , 118
39 , 740 , 119
40 , 759 , 114
41 , 502 , 132
42 , 692 , 118
43 , 437 , 120
44 , 263 , 118
45 , 337 , 129
46 , 112 , 132
47 , 785 , 129
48 , 196 , 139
49 , 923 , 145
50 , 243 , 142
51 , 384 , 146
52 , 462 , 148
53 , 960 , 151
54 , 769 , 150
55 , 542 , 167
56 , 933 , 170
57 , 309 , 164
58 , 230 , 169
59 , 79 , 172
60 , 904 , 179
61 , 840 , 191
62 , 384 , 183
63 , 421 , 185
64 , 508 , 188
65 , 271 , 195
66 , 491 , 201
67 , 814 , 213
68 , 420 , 213
69 , 276 , 218
70 , 605 , 220
71 , 256 , 222
72 , 138 , 226
73 , 749 , 237
74 , 460 , 233
75 , 489 , 245
76 , 183 , 244
77 , 521 , 236
78 , 603 , 244
79 , 706 , 253
80 , 732 , 259
81 , 516 , 256
82 , 277 , 263
83 , 560 , 267
84 , 617 , 276
85 , 355 , 275
86 , 330 , 275
87 , 235 , 276
88 , 500 , 279
89 , 298 , 280
90 , 388 , 289
91 , 713 , 294
92 , 330 , 302
93 , 865 , 309
94 , 481 , 298
95 , 377 , 300
96 , 558 , 301
97 , 741 , 303
98 , 271 , 305
99 , 620 , 308
100 , 951 , 310
101 , 407 , 313
102 , 469 , 353
103 , 646 , 317
104 , 845 , 328
105 , 993 , 324
106 , 194 , 323
107 , 636 , 329
108 , 717 , 346
109 , 979 , 353
110 , 626 , 345
111 , 562 , 345
112 , 387 , 347
113 , 338 , 351
114 , 232 , 354
115 , 855 , 355
116 , 891 , 364
117 , 115 , 372
118 , 556 , 377
119 , 306 , 387
120 , 377 , 376
121 , 812 , 378
122 , 415 , 382
123 , 366 , 398
124 , 646 , 393
125 , 107 , 394
126 , 708 , 399
127 , 438 , 420
128 , 574 , 411
129 , 218 , 406
130 , 463 , 408
131 , 866 , 409
132 , 611 , 421
133 , 106 , 429
134 , 318 , 420
135 , 844 , 421
136 , 161 , 431
137 , 224 , 456
138 , 670 , 447
139 , 939 , 454
140 , 798 , 449
141 , 843 , 449
142 , 729 , 457
143 , 617 , 456
144 , 447 , 467
145 , 601 , 459
146 , 124 , 469
147 , 278 , 468
148 , 487 , 472
149 , 848 , 476
150 , 967 , 484
151 , 711 , 501
152 , 61 , 500
153 , 356 , 491
154 , 575 , 510
155 , 553 , 512
156 , 456 , 518
157 , 224 , 536
158 , 581 , 530
159 , 321 , 542
160 , 347 , 552
161 , 150 , 549
162 , 178 , 552
163 , 518 , 553
164 , 608 , 569
165 , 713 , 570
166 , 214 , 575
167 , 506 , 574
168 , 408 , 573
169 , 444 , 583
170 , 578 , 582
171 , 277 , 587
172 , 777 , 588
173 , 79 , 598
174 , 525 , 597
175 , 563 , 607
176 , 503 , 607
177 , 944 , 610
178 , 484 , 608
179 , 637 , 618
180 , 254 , 610
181 , 839 , 618
182 , 213 , 620
183 , 156 , 627
184 , 187 , 632
185 , 697 , 632
186 , 478 , 648
187 , 673 , 646
188 , 22 , 648
189 , 162 , 652
190 , 532 , 655
191 , 720 , 658
192 , 747 , 658
193 , 923 , 661
194 , 597 , 664
195 , 279 , 664
196 , 192 , 669
197 , 792 , 675
198 , 41 , 687
199 , 652 , 680
200 , 228 , 685
201 , 537 , 688
202 , 245 , 686
203 , 507 , 689
204 , 690 , 688
205 , 378 , 695
206 , 268 , 694
207 , 244 , 707
208 , 579 , 700
209 , 146 , 710
210 , 653 , 713
211 , 174 , 713
212 , 981 , 721
213 , 355 , 727
214 , 943 , 732
215 , 31 , 734
216 , 273 , 733
217 , 399 , 754
218 , 695 , 747
219 , 879 , 758
220 , 608 , 756
221 , 971 , 767
222 , 292 , 776
223 , 500 , 790
224 , 465 , 797
225 , 220 , 799
226 , 780 , 804
227 , 420 , 818
228 , 951 , 809
229 , 544 , 818
230 , 25 , 820
231 , 578 , 825
232 , 300 , 831
233 , 43 , 826
234 , 233 , 829
235 , 559 , 832
236 , 774 , 833
237 , 336 , 841
238 , 880 , 852
239 , 957 , 851
240 , 862 , 850
241 , 550 , 850
242 , 293 , 863
243 , 343 , 866
244 , 853 , 914
245 , 236 , 900
246 , 997 , 910
247 , 416 , 919
248 , 109 , 948
249 , 641 , 943
250 , 1002 , 942
251 , 482 , 955
252 , 149 , 973
253 , 707 , 978
254 , 588 , 983
255 , 104 , 997
256 , 741 , 991
257 , 753 , 1009
258 , 144 , 1009
259 , 969 , 996
260 , 326 , 996
261 , 883 , 1002
262 , 985 , 1009
263 , 1013 , 1012
264 , 8 , 1015
265 , 710 , 1017
266 , 914 , 1016
