1 , 0
2 , 0
3 , 0
4 , 0
5 , 0
6 , 0
7 , 4
8 , 0
9 , 0
10 , 0
11 , 16
12 , 0
13 , 0
14 , 0
15 , 0
16 , 0
17 , 4
18 , 0
19 , 0
20 , 0
21 , 0
22 , 0
23 , 0
24 , 0
25 , 0
26 , 2
27 , 0
28 , 0
29 , 2
30 , 7
31 , 2
32 , 0
33 , 0
34 , 4
35 , 0
36 , 1
37 , 0
38 , 19
39 , 0
40 , 0
41 , 0
42 , 0
43 , 0
44 , 0
45 , 0
46 , 0
47 , 0
48 , 0
49 , 0
50 , 0
51 , 4
52 , 3
53 , 4
54 , 0
55 , 0
56 , 2
57 , 1
58 , 0
59 , 8
60 , 0
61 , 0
62 , 0
63 , 5
64 , 0
65 , 0
66 , 0
67 , 3
68 , 0
69 , 0
70 , 0
71 , 0
72 , 0
73 , 6
74 , 0
75 , 0
76 , 0
77 , 0
78 , 0
79 , 11
80 , 0
81 , 0
82 , 1
83 , 0
84 , 7
85 , 4
86 , 3
87 , 0
88 , 13
89 , 2
90 , 0
91 , 0
92 , 3
93 , 1
94 , 11
95 , 0
96 , 0
97 , 0
98 , 0
99 , 0
100 , 6
101 , 1
102 , 0
103 , 0
104 , 0
105 , 11
106 , 24
107 , 4
108 , 1
109 , 0
110 , 0
111 , 5
112 , 0
113 , 13
114 , 0
115 , 0
116 , 0
117 , 0
118 , 0
119 , 11
120 , 0
121 , 5
122 , 0
123 , 0
124 , 2
125 , 0
126 , 0
127 , 0
128 , 5
129 , 0
130 , 8
131 , 0
132 , 1
133 , 0
134 , 0
135 , 0
136 , 0
137 , 0
138 , 0
139 , 0
140 , 0
141 , 0
142 , 10
143 , 0
144 , 0
145 , 0
146 , 4
147 , 0
148 , 0
149 , 0
150 , 0
151 , 7
152 , 0
153 , 0
154 , 0
155 , 0
156 , 0
157 , 0
158 , 1
159 , 14
160 , 5
161 , 0
162 , 0
163 , 0
164 , 4
165 , 0
166 , 0
167 , 0
168 , 0
169 , 8
170 , 0
171 , 0
172 , 0
173 , 0
174 , 0
175 , 2
176 , 0
177 , 3
178 , 0
179 , 0
180 , 3
181 , 0
182 , 0
183 , 0
184 , 0
185 , 0
186 , 0
187 , 2
188 , 0
189 , 0
190 , 2
191 , 0
192 , 2
193 , 0
194 , 1
195 , 0
196 , 4
197 , 0
198 , 0
199 , 0
200 , 5
201 , 5
202 , 0
203 , 0
204 , 4
205 , 0
206 , 2
207 , 0
208 , 0
209 , 0
210 , 0
211 , 0
212 , 0
213 , 0
214 , 3
215 , 0
216 , 0
217 , 0
218 , 0
219 , 0
220 , 0
221 , 0
222 , 0
223 , 0
224 , 0
225 , 2
226 , 0
227 , 0
228 , 0
229 , 3
230 , 0
231 , 0
232 , 0
233 , 1
234 , 0
235 , 0
