1 , 15
2 , 3
3 , 0
4 , 2
5 , 7
6 , 21
7 , 0
8 , 33
9 , 4
10 , 0
11 , 1
12 , 2
13 , 24
14 , 7
15 , 8
16 , 1
17 , 6
18 , 0
19 , 0
20 , 15
21 , 2
22 , 5
23 , 0
24 , 0
25 , 1
26 , 2
27 , 1
28 , 0
29 , 20
30 , 2
31 , 1
32 , 14
33 , 1
34 , 6
35 , 0
36 , 3
37 , 8
38 , 8
39 , 19
40 , 0
41 , 0
42 , 18
43 , 1
44 , 2
45 , 3
46 , 9
47 , 0
48 , 7
49 , 1
50 , 1
51 , 0
52 , 0
53 , 2
54 , 5
55 , 1
56 , 4
57 , 0
58 , 3
59 , 0
60 , 10
61 , 4
62 , 15
63 , 2
64 , 10
65 , 1
66 , 2
67 , 6
68 , 2
69 , 9
70 , 2
71 , 13
72 , 6
73 , 6
74 , 6
75 , 7
76 , 7
77 , 4
78 , 0
79 , 4
80 , 3
81 , 2
82 , 3
83 , 0
84 , 1
85 , 0
86 , 0
87 , 34
88 , 0
89 , 2
90 , 7
91 , 3
92 , 17
93 , 3
94 , 4
95 , 1
96 , 5
97 , 2
98 , 2
99 , 0
100 , 8
101 , 5
102 , 5
103 , 0
104 , 2
105 , 3
106 , 39
107 , 24
108 , 12
109 , 2
110 , 7
111 , 9
112 , 3
113 , 1
114 , 1
115 , 9
116 , 7
117 , 3
118 , 14
119 , 9
120 , 8
121 , 7
122 , 4
123 , 4
124 , 3
125 , 4
126 , 4
127 , 7
128 , 0
129 , 0
130 , 4
131 , 4
132 , 1
133 , 6
134 , 5
135 , 0
136 , 3
137 , 21
138 , 13
139 , 3
140 , 12
141 , 0
142 , 7
143 , 22
144 , 7
145 , 26
146 , 9
147 , 8
148 , 9
149 , 42
150 , 2
151 , 5
152 , 5
153 , 0
154 , 4
155 , 10
156 , 8
157 , 12
158 , 1
159 , 0
160 , 6
161 , 0
162 , 1
163 , 38
164 , 27
165 , 17
166 , 2
167 , 4
168 , 0
169 , 0
170 , 1
171 , 2
172 , 15
173 , 30
174 , 4
175 , 11
176 , 8
177 , 0
178 , 27
179 , 26
180 , 4
181 , 27
182 , 10
183 , 4
184 , 6
185 , 33
186 , 1
187 , 9
188 , 12
189 , 2
190 , 0
191 , 0
192 , 0
193 , 7
194 , 0
195 , 0
196 , 0
197 , 1
198 , 1
199 , 6
200 , 6
201 , 5
202 , 0
203 , 10
204 , 1
205 , 10
206 , 1
207 , 0
208 , 2
209 , 1
210 , 0
211 , 8
212 , 0
213 , 14
214 , 0
215 , 0
216 , 2
217 , 0
218 , 8
219 , 2
220 , 3
221 , 6
222 , 14
223 , 4
224 , 2
225 , 0
226 , 3
227 , 2
228 , 12
229 , 9
230 , 0
231 , 1
232 , 5
233 , 4
234 , 5
235 , 3
236 , 2
237 , 4
238 , 11
239 , 2
240 , 1
241 , 14
242 , 3
243 , 3
244 , 0
245 , 7
246 , 12
247 , 4
248 , 0
249 , 17
250 , 4
251 , 17
252 , 2
253 , 4
254 , 8
255 , 2
256 , 1
257 , 6
258 , 10
259 , 22
260 , 2
261 , 0
262 , 3
263 , 0
264 , 1
265 , 0
266 , 3
267 , 1
268 , 2
269 , 0
270 , 0
271 , 8
272 , 0
