1 , 102 , 14
2 , 294 , 8
3 , 408 , 8
4 , 436 , 8
5 , 680 , 7
6 , 385 , 29
7 , 507 , 25
8 , 458 , 53
9 , 741 , 23
10 , 129 , 29
11 , 339 , 51
12 , 148 , 34
13 , 271 , 34
14 , 164 , 38
15 , 498 , 41
16 , 265 , 51
17 , 636 , 52
18 , 417 , 70
19 , 513 , 55
20 , 132 , 65
21 , 309 , 63
22 , 366 , 68
23 , 225 , 73
24 , 541 , 96
25 , 243 , 75
26 , 398 , 96
27 , 205 , 90
28 , 363 , 101
29 , 484 , 101
30 , 285 , 111
31 , 443 , 104
32 , 210 , 110
33 , 176 , 120
34 , 346 , 123
35 , 583 , 126
36 , 302 , 139
37 , 500 , 140
38 , 767 , 137
39 , 720 , 136
40 , 536 , 133
41 , 603 , 137
42 , 738 , 148
43 , 260 , 138
44 , 372 , 151
45 , 538 , 149
46 , 617 , 156
47 , 459 , 156
48 , 323 , 163
49 , 352 , 171
50 , 419 , 169
51 , 661 , 164
52 , 249 , 166
53 , 533 , 178
54 , 781 , 177
55 , 300 , 187
56 , 400 , 195
57 , 503 , 193
58 , 101 , 200
59 , 555 , 208
60 , 188 , 196
61 , 626 , 203
62 , 664 , 202
63 , 365 , 213
64 , 618 , 218
65 , 658 , 227
66 , 490 , 236
67 , 726 , 229
68 , 545 , 238
69 , 246 , 240
70 , 594 , 248
71 , 360 , 248
72 , 565 , 248
73 , 703 , 247
74 , 271 , 247
75 , 673 , 253
76 , 770 , 253
77 , 518 , 257
78 , 229 , 265
79 , 52 , 265
80 , 690 , 272
81 , 361 , 273
82 , 571 , 271
83 , 248 , 274
84 , 435 , 283
85 , 652 , 283
86 , 675 , 297
87 , 326 , 288
88 , 511 , 286
89 , 781 , 301
90 , 366 , 310
91 , 417 , 301
92 , 613 , 310
93 , 238 , 301
94 , 257 , 315
95 , 566 , 312
96 , 745 , 305
97 , 210 , 322
98 , 692 , 316
99 , 441 , 321
100 , 759 , 318
101 , 539 , 323
102 , 636 , 331
103 , 811 , 335
104 , 860 , 339
105 , 345 , 336
106 , 584 , 340
107 , 688 , 335
108 , 737 , 340
109 , 466 , 349
110 , 248 , 345
111 , 845 , 350
112 , 524 , 356
113 , 563 , 352
114 , 832 , 357
115 , 795 , 358
116 , 213 , 355
117 , 302 , 359
118 , 690 , 363
119 , 746 , 364
120 , 173 , 363
121 , 249 , 363
122 , 648 , 371
123 , 345 , 370
124 , 505 , 371
125 , 556 , 381
126 , 309 , 386
127 , 668 , 389
128 , 166 , 385
129 , 500 , 390
130 , 889 , 387
131 , 742 , 395
132 , 958 , 396
133 , 700 , 399
134 , 608 , 400
135 , 783 , 417
136 , 220 , 403
137 , 113 , 437
138 , 718 , 432
139 , 586 , 422
140 , 657 , 434
141 , 945 , 435
142 , 415 , 440
143 , 990 , 437
144 , 752 , 446
145 , 351 , 448
146 , 851 , 458
147 , 253 , 451
148 , 690 , 449
149 , 310 , 461
150 , 433 , 456
151 , 877 , 460
152 , 920 , 473
153 , 709 , 466
154 , 392 , 472
155 , 291 , 471
156 , 642 , 480
157 , 735 , 484
158 , 669 , 485
159 , 245 , 489
160 , 893 , 492
161 , 704 , 501
162 , 747 , 505
163 , 934 , 511
164 , 324 , 515
165 , 775 , 519
166 , 299 , 521
167 , 392 , 524
168 , 457 , 523
169 , 873 , 529
170 , 548 , 529
171 , 762 , 534
172 , 922 , 535
173 , 158 , 540
174 , 562 , 543
175 , 1005 , 558
176 , 507 , 546
177 , 55 , 546
178 , 918 , 561
179 , 304 , 553
180 , 872 , 554
181 , 333 , 556
182 , 583 , 562
183 , 66 , 570
184 , 126 , 562
185 , 395 , 563
186 , 362 , 572
187 , 985 , 580
188 , 513 , 593
189 , 734 , 582
190 , 154 , 582
191 , 346 , 585
192 , 871 , 584
193 , 324 , 604
194 , 898 , 594
195 , 607 , 600
196 , 214 , 605
197 , 298 , 603
198 , 154 , 609
199 , 243 , 611
200 , 394 , 611
201 , 923 , 609
202 , 193 , 624
203 , 983 , 635
204 , 467 , 636
205 , 897 , 638
206 , 33 , 637
207 , 323 , 645
208 , 930 , 645
209 , 439 , 648
210 , 255 , 651
211 , 562 , 653
212 , 504 , 657
213 , 614 , 670
214 , 36 , 675
215 , 346 , 679
216 , 834 , 676
217 , 955 , 689
218 , 515 , 687
219 , 311 , 684
220 , 647 , 698
221 , 909 , 699
222 , 365 , 701
223 , 400 , 701
224 , 308 , 706
225 , 464 , 708
226 , 895 , 712
227 , 75 , 711
228 , 977 , 739
229 , 850 , 744
230 , 195 , 748
231 , 554 , 743
232 , 514 , 743
233 , 651 , 741
234 , 431 , 753
235 , 880 , 750
236 , 478 , 755
237 , 603 , 767
238 , 766 , 757
239 , 533 , 758
240 , 570 , 763
241 , 400 , 767
242 , 710 , 761
243 , 288 , 770
244 , 903 , 784
245 , 691 , 783
246 , 561 , 780
247 , 927 , 778
248 , 497 , 779
249 , 379 , 789
250 , 592 , 801
251 , 166 , 814
252 , 309 , 804
253 , 350 , 803
254 , 671 , 815
255 , 206 , 817
256 , 971 , 818
257 , 265 , 822
258 , 157 , 832
259 , 650 , 827
260 , 875 , 851
261 , 764 , 851
262 , 910 , 856
263 , 90 , 874
264 , 721 , 867
265 , 380 , 872
266 , 143 , 879
267 , 384 , 887
268 , 319 , 921
269 , 607 , 952
270 , 44 , 968
271 , 533 , 978
272 , 513 , 985
273 , 549 , 995
274 , 737 , 1003
275 , 962 , 1009
276 , 534 , 1017
