1 , 892 , 61
2 , 895 , 157
3 , 730 , 180
4 , 688 , 206
5 , 826 , 227
6 , 937 , 228
7 , 11 , 232
8 , 976 , 234
9 , 489 , 249
10 , 738 , 247
11 , 717 , 251
12 , 629 , 268
13 , 819 , 270
14 , 940 , 271
15 , 720 , 277
16 , 522 , 284
17 , 679 , 285
18 , 739 , 295
19 , 62 , 296
20 , 780 , 297
21 , 458 , 298
22 , 534 , 300
23 , 591 , 303
24 , 690 , 307
25 , 1007 , 325
26 , 585 , 327
27 , 672 , 333
28 , 602 , 342
29 , 641 , 342
30 , 867 , 362
31 , 473 , 346
32 , 325 , 350
33 , 671 , 357
34 , 638 , 369
35 , 350 , 391
36 , 830 , 385
37 , 745 , 383
38 , 503 , 389
39 , 762 , 396
40 , 149 , 398
41 , 418 , 400
42 , 865 , 398
43 , 669 , 409
44 , 819 , 409
45 , 413 , 433
46 , 443 , 444
47 , 52 , 447
48 , 526 , 446
49 , 352 , 444
50 , 710 , 452
51 , 562 , 453
52 , 758 , 457
53 , 406 , 459
54 , 665 , 464
55 , 285 , 465
56 , 750 , 478
57 , 290 , 486
58 , 337 , 491
59 , 374 , 516
60 , 304 , 530
61 , 456 , 535
62 , 685 , 539
63 , 823 , 535
64 , 368 , 539
65 , 716 , 542
66 , 347 , 573
67 , 713 , 568
68 , 584 , 573
69 , 464 , 591
70 , 315 , 605
71 , 532 , 607
72 , 363 , 613
73 , 423 , 625
74 , 621 , 630
75 , 563 , 634
76 , 53 , 660
77 , 78 , 679
78 , 589 , 826
79 , 209 , 888
80 , 398 , 932
