1 , 1
2 , 0
3 , 7
4 , 0
5 , 0
6 , 3
7 , 0
8 , 0
9 , 4
10 , 0
11 , 0
12 , 4
13 , 1
14 , 0
15 , 4
16 , 0
17 , 0
18 , 2
19 , 0
20 , 4
21 , 4
22 , 0
23 , 1
24 , 0
25 , 1
26 , 0
27 , 2
28 , 9
29 , 0
30 , 0
31 , 0
32 , 2
33 , 5
34 , 7
35 , 0
36 , 0
37 , 0
38 , 1
39 , 6
40 , 19
41 , 0
42 , 2
43 , 6
44 , 7
45 , 0
46 , 2
47 , 5
48 , 2
49 , 0
50 , 4
51 , 2
52 , 7
53 , 0
54 , 1
55 , 1
56 , 0
57 , 0
58 , 0
59 , 0
60 , 3
61 , 0
62 , 1
63 , 1
64 , 2
65 , 1
66 , 0
67 , 5
68 , 0
69 , 4
70 , 0
71 , 0
72 , 11
73 , 0
74 , 5
75 , 2
76 , 0
77 , 5
78 , 1
79 , 0
80 , 0
81 , 2
82 , 5
83 , 3
84 , 1
85 , 5
86 , 1
87 , 4
88 , 0
89 , 1
90 , 0
91 , 0
92 , 0
93 , 1
94 , 0
95 , 7
96 , 0
97 , 0
98 , 0
99 , 0
100 , 1
101 , 0
102 , 10
103 , 4
104 , 1
105 , 0
106 , 0
107 , 1
108 , 0
109 , 0
110 , 0
111 , 0
112 , 0
113 , 1
114 , 0
115 , 0
116 , 0
117 , 0
118 , 0
119 , 6
120 , 0
121 , 6
122 , 0
123 , 10
124 , 0
125 , 0
126 , 0
127 , 0
128 , 5
129 , 5
130 , 2
131 , 1
132 , 0
133 , 2
134 , 0
135 , 3
136 , 0
137 , 3
138 , 0
139 , 0
140 , 4
141 , 0
142 , 1
143 , 0
144 , 9
145 , 5
146 , 0
147 , 3
148 , 4
149 , 0
150 , 4
151 , 8
152 , 0
153 , 2
154 , 0
155 , 2
156 , 5
157 , 4
158 , 0
159 , 0
