1 , 1
2 , 0
3 , 0
4 , 5
5 , 3
6 , 4
7 , 3
8 , 0
9 , 4
10 , 16
11 , 0
12 , 17
13 , 7
14 , 0
15 , 1
16 , 0
17 , 0
18 , 4
19 , 2
20 , 0
21 , 7
22 , 7
23 , 3
24 , 1
25 , 0
26 , 9
27 , 0
28 , 10
29 , 5
30 , 0
31 , 2
32 , 1
33 , 5
34 , 0
35 , 4
36 , 0
37 , 1
38 , 15
39 , 1
40 , 0
41 , 8
42 , 0
43 , 4
44 , 3
45 , 2
46 , 1
47 , 1
48 , 6
49 , 0
50 , 6
51 , 5
52 , 7
53 , 4
54 , 1
55 , 1
56 , 0
57 , 5
58 , 10
59 , 3
60 , 3
61 , 8
62 , 0
63 , 4
64 , 9
65 , 3
66 , 13
67 , 7
68 , 6
69 , 6
70 , 2
71 , 34
72 , 8
73 , 6
74 , 8
75 , 2
76 , 6
77 , 0
78 , 17
79 , 3
80 , 7
81 , 4
82 , 4
83 , 0
84 , 0
85 , 5
86 , 2
87 , 4
88 , 1
89 , 0
90 , 0
91 , 9
92 , 6
93 , 1
94 , 0
95 , 4
96 , 1
97 , 1
98 , 0
99 , 6
100 , 1
101 , 0
102 , 3
103 , 0
104 , 3
105 , 0
106 , 1
107 , 0
108 , 5
109 , 3
110 , 0
111 , 0
