1 , 3
2 , 3
3 , 3
4 , 2
5 , 2
6 , 4
7 , 4
8 , 2
9 , 4
10 , 1
11 , 13
12 , 5
13 , 16
14 , 4
15 , 12
16 , 19
17 , 2
18 , 4
19 , 10
20 , 7
21 , 2
22 , 0
23 , 6
24 , 4
25 , 6
26 , 13
27 , 14
28 , 1
29 , 0
30 , 5
31 , 2
32 , 9
33 , 5
34 , 18
35 , 6
36 , 15
37 , 3
38 , 4
39 , 2
40 , 8
41 , 14
42 , 1
43 , 4
44 , 1
45 , 8
46 , 2
47 , 7
48 , 1
49 , 1
50 , 1
51 , 1
52 , 12
53 , 0
54 , 1
55 , 3
56 , 6
57 , 0
58 , 1
59 , 0
60 , 0
61 , 1
62 , 4
63 , 4
64 , 1
65 , 0
66 , 0
67 , 3
68 , 1
69 , 0
70 , 1
71 , 4
72 , 2
73 , 0
74 , 4
75 , 0
76 , 2
77 , 1
78 , 0
79 , 6
80 , 1
81 , 3
82 , 4
83 , 2
84 , 0
85 , 0
86 , 1
87 , 5
88 , 3
