1 , 2
2 , 4
3 , 0
4 , 3
5 , 0
6 , 5
7 , 5
8 , 25
9 , 0
10 , 4
11 , 4
12 , 17
13 , 12
14 , 6
15 , 2
16 , 31
17 , 19
18 , 1
19 , 6
20 , 18
21 , 11
22 , 4
23 , 3
24 , 5
25 , 2
26 , 0
27 , 15
28 , 8
29 , 2
30 , 4
31 , 6
32 , 8
33 , 42
34 , 37
35 , 2
36 , 9
37 , 6
38 , 7
39 , 57
40 , 29
41 , 3
42 , 7
43 , 21
44 , 9
45 , 8
46 , 9
47 , 3
48 , 12
49 , 0
50 , 19
51 , 60
52 , 9
53 , 8
54 , 30
55 , 3
56 , 13
57 , 5
58 , 18
59 , 13
60 , 4
61 , 3
62 , 1
63 , 8
64 , 26
65 , 4
66 , 8
67 , 16
68 , 5
69 , 3
70 , 9
71 , 3
72 , 15
73 , 57
74 , 26
75 , 8
76 , 7
77 , 2
78 , 3
79 , 9
80 , 5
81 , 4
82 , 31
83 , 4
84 , 3
85 , 4
86 , 1
87 , 10
88 , 10
89 , 3
90 , 11
91 , 29
92 , 17
93 , 4
94 , 15
95 , 5
96 , 14
97 , 5
98 , 14
99 , 0
100 , 21
101 , 4
102 , 6
103 , 2
104 , 7
105 , 2
106 , 1
107 , 6
108 , 2
109 , 7
110 , 2
111 , 44
112 , 14
113 , 2
114 , 2
115 , 28
116 , 11
117 , 2
118 , 16
119 , 6
120 , 12
121 , 7
122 , 14
123 , 7
